model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
wavmark,5,33,chinese:SSB0080,0,mean,mp3_128k,MP3 128 kbps,1,4.00000000,4.3886,0.9967,30.06
wavmark,5,33,chinese:SSB0080,0,fwp,mp3_128k,MP3 128 kbps,1,4.00000000,4.4133,0.9976,30.16
wavmark,5,33,chinese:SSB0080,0,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.5260,0.9964,30.05
wavmark,5,33,chinese:SSB0080,0,fwp,opus_64k,Opus 64 kbps,1,2.00000000,4.5387,0.9972,29.85
wavmark,5,34,chinese:SSB0080,1,mean,none,none,1,2.00000000,4.4992,0.9959,41.47
wavmark,5,34,chinese:SSB0080,1,fwp,none,none,1,4.00000000,4.5445,0.9974,43.69
wavmark,5,34,chinese:SSB0080,1,mean,mp3_128k,MP3 128 kbps,1,4.00000000,4.3579,0.9959,30.01
wavmark,5,34,chinese:SSB0080,1,fwp,mp3_128k,MP3 128 kbps,1,4.00000000,4.3949,0.9974,30.12
wavmark,5,34,chinese:SSB0080,1,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.4906,0.9957,30.03
wavmark,5,34,chinese:SSB0080,1,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.4975,0.9965,29.86
wavmark,5,35,chinese:SSB0080,2,mean,none,none,1,3.00000000,4.5303,0.9974,44.18
wavmark,5,35,chinese:SSB0080,2,fwp,none,none,1,6.00000000,4.5059,0.9967,42.47
wavmark,5,35,chinese:SSB0080,2,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.3829,0.9974,30.15
wavmark,5,35,chinese:SSB0080,2,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.3644,0.9967,30.06
wavmark,5,35,chinese:SSB0080,2,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.5176,0.9971,30.10
wavmark,5,35,chinese:SSB0080,2,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.4942,0.9963,29.76
wavmark,5,36,chinese:SSB0112,0,mean,none,none,1,3.00000000,4.5224,0.9987,39.18
wavmark,5,36,chinese:SSB0112,0,fwp,none,none,1,3.00000000,4.4339,0.9977,36.69
wavmark,5,36,chinese:SSB0112,0,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.3229,0.9987,27.46
wavmark,5,36,chinese:SSB0112,0,fwp,mp3_128k,MP3 128 kbps,1,4.00000000,4.2467,0.9977,27.24
wavmark,5,36,chinese:SSB0112,0,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.5049,0.9985,30.39
wavmark,5,36,chinese:SSB0112,0,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.4181,0.9974,29.58
wavmark,5,37,chinese:SSB0112,1,mean,none,none,1,2.00000000,4.4685,0.9987,37.95
wavmark,5,37,chinese:SSB0112,1,fwp,none,none,1,3.00000000,4.4043,0.9979,35.79
wavmark,5,37,chinese:SSB0112,1,mean,mp3_128k,MP3 128 kbps,1,2.00000000,4.2728,0.9987,27.36
wavmark,5,37,chinese:SSB0112,1,fwp,mp3_128k,MP3 128 kbps,1,3.00000000,4.2200,0.9979,27.12
wavmark,5,37,chinese:SSB0112,1,mean,opus_64k,Opus 64 kbps,1,2.00000000,4.4538,0.9984,30.21
wavmark,5,37,chinese:SSB0112,1,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.3873,0.9976,29.40
wavmark,5,38,chinese:SSB0112,2,mean,none,none,1,3.00000000,4.2436,0.9984,37.74
wavmark,5,38,chinese:SSB0112,2,fwp,none,none,1,4.00000000,4.3174,0.9989,39.02
