model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,2,ecc1,10,6,64,chinese:SSB0267,1,73,fwp,0,0,0,5,0.8333,4.5295,0.9976,34.02
timbrewm,2,ecc1,10,6,64,chinese:SSB0267,2,74,mean,0,0,0,6,1.0000,4.4595,0.9971,33.99
timbrewm,2,ecc1,10,6,64,chinese:SSB0267,2,74,fwp,0,0,0,6,1.0000,4.4595,0.9971,33.99
timbrewm,2,ecc1,10,6,64,chinese:SSB0273,0,75,mean,1,1,0,4,0.6667,4.6204,0.9990,38.14
timbrewm,2,ecc1,10,6,64,chinese:SSB0273,0,75,fwp,1,1,0,4,0.6667,4.6204,0.9990,38.14
timbrewm,2,ecc1,10,6,64,chinese:SSB0273,1,76,mean,0,0,0,5,0.8333,4.6203,0.9990,38.52
timbrewm,2,ecc1,10,6,64,chinese:SSB0273,1,76,fwp,0,0,0,5,0.8333,4.6203,0.9990,38.52
timbrewm,2,ecc1,10,6,64,chinese:SSB0273,2,77,mean,1,0,0,5,0.8333,4.5824,0.9981,36.19
timbrewm,2,ecc1,10,6,64,chinese:SSB0273,2,77,fwp,1,0,0,5,0.8333,4.5824,0.9981,36.19
timbrewm,2,ecc1,10,6,64,chinese:SSB0287,0,78,mean,0,0,0,6,1.0000,4.5638,0.9988,38.47
timbrewm,2,ecc1,10,6,64,chinese:SSB0287,0,78,fwp,0,0,0,6,1.0000,4.5638,0.9988,38.47
timbrewm,2,ecc1,10,6,64,chinese:SSB0287,1,79,mean,0,0,0,5,0.8333,4.6052,0.9979,37.11
timbrewm,2,ecc1,10,6,64,chinese:SSB0287,1,79,fwp,0,0,0,5,0.8333,4.6052,0.9979,37.11
timbrewm,2,ecc1,10,6,64,chinese:SSB0287,2,80,mean,0,0,0,6,1.0000,4.5810,0.9980,38.77
timbrewm,2,ecc1,10,6,64,chinese:SSB0287,2,80,fwp,0,0,0,6,1.0000,4.5810,0.9980,38.77
timbrewm,2,ecc1,10,6,64,chinese:SSB0288,0,81,mean,1,1,0,5,0.8333,4.6135,0.9984,33.58
