model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,8,chinese:SSB0012,0,9,43680,mean,0.921019,0,-25.161894
wmcodec,8,chinese:SSB0012,0,9,43680,tct,0.921019,0,-30.002660
wmcodec,8,chinese:SSB0012,0,9,56697,mean,0.939898,0,-12.681722
wmcodec,8,chinese:SSB0012,0,9,56697,tct,0.939898,0,-11.051237
wmcodec,8,chinese:SSB0012,0,9,12343,mean,1.073087,0,-7.856459
wmcodec,8,chinese:SSB0012,0,9,12343,tct,1.073087,0,-26.561936
wmcodec,8,chinese:SSB0012,0,9,14551,mean,1.104315,0,-15.500355
wmcodec,8,chinese:SSB0012,0,9,14551,tct,1.104315,0,-17.653647
wmcodec,8,chinese:SSB0012,0,9,31254,mean,1.143544,0,-25.883573
wmcodec,8,chinese:SSB0012,0,9,31254,tct,1.143544,0,-47.264089
wmcodec,8,chinese:SSB0012,0,9,10679,mean,1.161597,0,-15.356871
wmcodec,8,chinese:SSB0012,0,9,10679,tct,1.161597,0,-40.158030
wmcodec,8,chinese:SSB0012,0,9,3759,mean,1.163898,0,-17.779874
wmcodec,8,chinese:SSB0012,0,9,3759,tct,1.163898,0,-40.315283
wmcodec,8,chinese:SSB0012,0,9,56361,mean,1.187873,0,-16.094502
wmcodec,8,chinese:SSB0012,0,9,56361,tct,1.187873,0,-21.232310
wmcodec,8,chinese:SSB0012,0,9,56393,mean,1.187873,0,-20.342028
wmcodec,8,chinese:SSB0012,0,9,56393,tct,1.187873,0,-33.523278
wmcodec,8,chinese:SSB0012,1,10,56615,mean,0.869539,0,-34.628607
wmcodec,8,chinese:SSB0012,1,10,56615,tct,0.869539,0,-19.598223
wmcodec,8,chinese:SSB0012,1,10,60711,mean,0.890229,0,-32.856033
wmcodec,8,chinese:SSB0012,1,10,60711,tct,0.890229,0,-16.737024
wmcodec,8,chinese:SSB0012,1,10,44993,mean,0.891556,0,-36.434211
wmcodec,8,chinese:SSB0012,1,10,44993,tct,0.891556,0,-18.184652
wmcodec,8,chinese:SSB0012,1,10,48167,mean,1.049573,0,-51.080189
wmcodec,8,chinese:SSB0012,1,10,48167,tct,1.049573,0,-33.074717
wmcodec,8,chinese:SSB0012,1,10,41028,mean,1.078036,0,-17.665203
wmcodec,8,chinese:SSB0012,1,10,41028,tct,1.078036,0,-35.798586
wmcodec,8,chinese:SSB0012,1,10,48449,mean,1.134799,0,-50.185560
wmcodec,8,chinese:SSB0012,1,10,48449,tct,1.134799,0,-53.979489
wmcodec,8,chinese:SSB0012,1,10,52161,mean,1.143928,0,-42.008416
wmcodec,8,chinese:SSB0012,1,10,52161,tct,1.143928,0,-30.259418
wmcodec,8,chinese:SSB0012,1,10,41303,mean,1.146021,0,-30.256785
wmcodec,8,chinese:SSB0012,1,10,41303,tct,1.146021,0,-40.205575
wmcodec,8,chinese:SSB0012,1,10,44314,mean,1.146423,0,-38.664085
wmcodec,8,chinese:SSB0012,1,10,44314,tct,1.146423,0,-42.012100
wmcodec,8,chinese:SSB0012,1,10,57686,mean,1.151804,0,-43.366808
wmcodec,8,chinese:SSB0012,1,10,57686,tct,1.151804,0,-45.251911
wmcodec,8,chinese:SSB0012,2,11,21366,mean,0.810580,0,-38.122989
wmcodec,8,chinese:SSB0012,2,11,21366,tct,0.810580,0,-26.515946
wmcodec,8,chinese:SSB0012,2,11,4390,mean,0.832575,0,-40.813162
wmcodec,8,chinese:SSB0012,2,11,4390,tct,0.832575,0,-12.277286
wmcodec,8,chinese:SSB0012,2,11,4402,mean,0.834643,0,-30.421176
wmcodec,8,chinese:SSB0012,2,11,4402,tct,0.834643,0,-17.296162
wmcodec,8,chinese:SSB0012,2,11,53496,mean,0.897527,0,-30.142394
wmcodec,8,chinese:SSB0012,2,11,53496,tct,0.897527,0,-30.164302
wmcodec,8,chinese:SSB0012,2,11,56568,mean,0.918559,0,-38.668390
wmcodec,8,chinese:SSB0012,2,11,56568,tct,0.918559,0,-27.067032
wmcodec,8,chinese:SSB0012,2,11,54102,mean,0.919453,0,-38.425422
wmcodec,8,chinese:SSB0012,2,11,54102,tct,0.919453,0,-10.885024
wmcodec,8,chinese:SSB0012,2,11,61745,mean,1.095445,0,-46.566043
wmcodec,8,chinese:SSB0012,2,11,61745,tct,1.095445,0,-37.580810
wmcodec,8,chinese:SSB0012,2,11,54480,mean,1.131257,0,-42.853318
wmcodec,8,chinese:SSB0012,2,11,54480,tct,1.131257,0,-21.216884
wmcodec,8,chinese:SSB0012,2,11,62513,mean,1.140175,0,-51.086328
wmcodec,8,chinese:SSB0012,2,11,62513,tct,1.140175,0,-40.490084
wmcodec,8,chinese:SSB0012,2,11,54704,mean,1.146853,0,-37.747705
wmcodec,8,chinese:SSB0012,2,11,54704,tct,1.146853,0,-34.201915
wmcodec,8,chinese:SSB0016,0,12,53480,mean,0.886988,0,-26.326035
wmcodec,8,chinese:SSB0016,0,12,53480,tct,0.886988,0,-17.800171
wmcodec,8,chinese:SSB0016,0,12,17704,mean,0.891556,0,-31.389956
wmcodec,8,chinese:SSB0016,0,12,17704,tct,0.891556,0,-7.454439
wmcodec,8,chinese:SSB0016,0,12,18217,mean,0.896355,0,-30.800499
wmcodec,8,chinese:SSB0016,0,12,18217,tct,0.896355,0,-18.957004
wmcodec,8,chinese:SSB0016,0,12,41707,mean,0.899172,0,-22.040343
wmcodec,8,chinese:SSB0016,0,12,41707,tct,0.899172,0,-21.417996
wmcodec,8,chinese:SSB0016,0,12,61688,mean,0.903508,0,-30.182573
wmcodec,8,chinese:SSB0016,0,12,61688,tct,0.903508,0,-33.153611
wmcodec,8,chinese:SSB0016,0,12,33379,mean,0.978019,0,-31.357084
wmcodec,8,chinese:SSB0016,0,12,33379,tct,0.978019,0,-35.970217
wmcodec,8,chinese:SSB0016,0,12,4131,mean,1.102582,0,-28.905208
wmcodec,8,chinese:SSB0016,0,12,4131,tct,1.102582,0,-48.338691
wmcodec,8,chinese:SSB0016,0,12,33002,mean,1.107161,0,-25.021434
wmcodec,8,chinese:SSB0016,0,12,33002,tct,1.107161,0,-32.831435
wmcodec,8,chinese:SSB0016,0,12,43427,mean,1.109400,0,-31.082890
wmcodec,8,chinese:SSB0016,0,12,43427,tct,1.109400,0,-52.988235
wmcodec,8,chinese:SSB0016,0,12,37627,mean,1.118034,0,-26.125708
wmcodec,8,chinese:SSB0016,0,12,37627,tct,1.118034,0,-24.721485
wmcodec,8,chinese:SSB0016,1,13,51635,mean,0.862614,0,-26.089714
wmcodec,8,chinese:SSB0016,1,13,51635,tct,0.862614,0,-17.044935
wmcodec,8,chinese:SSB0016,1,13,61099,mean,0.878339,0,-15.642048
wmcodec,8,chinese:SSB0016,1,13,61099,tct,0.878339,1,4.406606
wmcodec,8,chinese:SSB0016,1,13,27747,mean,0.885105,0,-29.716983
wmcodec,8,chinese:SSB0016,1,13,27747,tct,0.885105,0,-34.541246
wmcodec,8,chinese:SSB0016,1,13,19553,mean,0.896753,0,-18.745373
wmcodec,8,chinese:SSB0016,1,13,19553,tct,0.896753,0,-13.105698
wmcodec,8,chinese:SSB0016,1,13,22667,mean,1.048859,0,-18.340530
wmcodec,8,chinese:SSB0016,1,13,22667,tct,1.048859,0,-24.314898
wmcodec,8,chinese:SSB0016,1,13,52259,mean,1.079395,0,-28.052679
wmcodec,8,chinese:SSB0016,1,13,52259,tct,1.079395,0,-36.382206
wmcodec,8,chinese:SSB0016,1,13,4266,mean,1.095445,0,-9.760432
wmcodec,8,chinese:SSB0016,1,13,4266,tct,1.095445,0,-16.758488
wmcodec,8,chinese:SSB0016,1,13,52907,mean,1.096625,0,-20.083939
wmcodec,8,chinese:SSB0016,1,13,52907,tct,1.096625,0,-27.630733
wmcodec,8,chinese:SSB0016,1,13,63779,mean,1.101833,0,-20.740421
wmcodec,8,chinese:SSB0016,1,13,63779,tct,1.101833,0,-48.551136
wmcodec,8,chinese:SSB0016,1,13,22659,mean,1.109765,0,-29.262380
wmcodec,8,chinese:SSB0016,1,13,22659,tct,1.109765,0,-41.219313
wmcodec,8,chinese:SSB0016,2,14,2930,mean,0.884408,0,-23.514905
wmcodec,8,chinese:SSB0016,2,14,2930,tct,0.884408,0,-21.463326
wmcodec,8,chinese:SSB0016,2,14,9614,mean,0.893401,0,-26.155250
wmcodec,8,chinese:SSB0016,2,14,9614,tct,0.893401,0,-16.888381
wmcodec,8,chinese:SSB0016,2,14,14206,mean,0.903407,0,-36.751723
wmcodec,8,chinese:SSB0016,2,14,14206,tct,0.903407,0,-38.595980
wmcodec,8,chinese:SSB0016,2,14,57266,mean,0.904534,0,-22.518802
wmcodec,8,chinese:SSB0016,2,14,57266,tct,0.904534,0,-14.798405
wmcodec,8,chinese:SSB0016,2,14,3952,mean,0.913240,0,-19.152547
wmcodec,8,chinese:SSB0016,2,14,3952,tct,0.913240,0,-17.039281
wmcodec,8,chinese:SSB0016,2,14,57012,mean,1.095445,0,-31.418372
wmcodec,8,chinese:SSB0016,2,14,57012,tct,1.095445,0,-29.664909
wmcodec,8,chinese:SSB0016,2,14,45526,mean,1.098392,0,-38.373390
wmcodec,8,chinese:SSB0016,2,14,45526,tct,1.098392,0,-43.316924
wmcodec,8,chinese:SSB0016,2,14,2420,mean,1.110875,0,-26.584525
wmcodec,8,chinese:SSB0016,2,14,2420,tct,1.110875,0,-21.570167
wmcodec,8,chinese:SSB0016,2,14,14334,mean,1.124533,0,-34.449152
wmcodec,8,chinese:SSB0016,2,14,14334,tct,1.124533,0,-38.191103
wmcodec,8,chinese:SSB0016,2,14,40882,mean,1.128152,0,-29.283645
wmcodec,8,chinese:SSB0016,2,14,40882,tct,1.128152,0,-32.780970
wmcodec,8,chinese:SSB0018,0,15,22044,mean,0.910876,0,-42.650881
wmcodec,8,chinese:SSB0018,0,15,22044,tct,0.910876,0,-25.435178
wmcodec,8,chinese:SSB0018,0,15,54739,mean,0.920951,0,-40.257118
wmcodec,8,chinese:SSB0018,0,15,54739,tct,0.920951,0,-45.317421
wmcodec,8,chinese:SSB0018,0,15,48239,mean,1.107932,0,-35.599431
wmcodec,8,chinese:SSB0018,0,15,48239,tct,1.107932,0,-48.377173
wmcodec,8,chinese:SSB0018,0,15,55747,mean,1.128152,0,-43.638688
wmcodec,8,chinese:SSB0018,0,15,55747,tct,1.128152,0,-35.292947
wmcodec,8,chinese:SSB0018,0,15,60591,mean,1.146423,0,-36.134559
wmcodec,8,chinese:SSB0018,0,15,60591,tct,1.146423,0,-49.315438
wmcodec,8,chinese:SSB0018,0,15,9756,mean,1.148257,0,-43.579542
wmcodec,8,chinese:SSB0018,0,15,9756,tct,1.148257,0,-18.013103
wmcodec,8,chinese:SSB0018,0,15,47852,mean,1.163055,0,-23.699808
wmcodec,8,chinese:SSB0018,0,15,47852,tct,1.163055,0,-32.122755
wmcodec,8,chinese:SSB0018,0,15,55751,mean,1.167748,0,-40.568440
wmcodec,8,chinese:SSB0018,0,15,55751,tct,1.167748,0,-35.147484
wmcodec,8,chinese:SSB0018,0,15,22221,mean,1.169107,0,-37.981750
wmcodec,8,chinese:SSB0018,0,15,22221,tct,1.169107,0,-26.446480
wmcodec,8,chinese:SSB0018,0,15,32332,mean,1.171170,0,-37.680158
wmcodec,8,chinese:SSB0018,0,15,32332,tct,1.171170,0,-46.093461
wmcodec,8,chinese:SSB0018,1,16,62346,mean,0.861357,0,-60.371468
wmcodec,8,chinese:SSB0018,1,16,62346,tct,0.861357,0,-30.366769
wmcodec,8,chinese:SSB0018,1,16,9934,mean,0.924416,0,-52.443280
wmcodec,8,chinese:SSB0018,1,16,9934,tct,0.924416,0,-32.100993
wmcodec,8,chinese:SSB0018,1,16,43262,mean,0.935414,0,-23.053338
wmcodec,8,chinese:SSB0018,1,16,43262,tct,0.935414,0,-35.107243
wmcodec,8,chinese:SSB0018,1,16,56795,mean,1.065230,0,-13.507044
wmcodec,8,chinese:SSB0018,1,16,56795,tct,1.065230,0,-11.650533
wmcodec,8,chinese:SSB0018,1,16,55543,mean,1.074172,0,-10.021849
wmcodec,8,chinese:SSB0018,1,16,55543,tct,1.074172,0,-26.073783
wmcodec,8,chinese:SSB0018,1,16,59898,mean,1.106408,0,-18.819440
wmcodec,8,chinese:SSB0018,1,16,59898,tct,1.106408,0,-32.987325
wmcodec,8,chinese:SSB0018,1,16,59590,mean,1.109721,0,-37.725001
wmcodec,8,chinese:SSB0018,1,16,59590,tct,1.109721,0,-38.321069
wmcodec,8,chinese:SSB0018,1,16,59682,mean,1.130791,0,-25.355500
wmcodec,8,chinese:SSB0018,1,16,59682,tct,1.130791,0,-10.052427
wmcodec,8,chinese:SSB0018,1,16,62937,mean,1.138129,0,-41.983272
