model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,5,ecc1,16,11,2048,chinese:SSB0288,0,81,mean,1,1,1,9,0.8182,4.5890,0.9982,36.75
audioseal,5,ecc1,16,11,2048,chinese:SSB0288,0,81,fwp,1,1,0,8,0.7273,4.6055,0.9983,37.82
audioseal,5,ecc1,16,11,2048,chinese:SSB0288,1,82,mean,1,0,0,10,0.9091,4.5695,0.9970,34.42
audioseal,5,ecc1,16,11,2048,chinese:SSB0288,1,82,fwp,1,1,1,9,0.8182,4.5845,0.9980,37.06
audioseal,5,ecc1,16,11,2048,chinese:SSB0288,2,83,mean,1,1,1,10,0.9091,4.5682,0.9980,39.77
audioseal,5,ecc1,16,11,2048,chinese:SSB0288,2,83,fwp,1,1,1,9,0.8182,4.5537,0.9968,35.33
audioseal,5,ecc1,16,11,2048,chinese:SSB0299,0,84,mean,1,1,1,8,0.7273,4.5583,0.9998,34.39
audioseal,5,ecc1,16,11,2048,chinese:SSB0299,0,84,fwp,1,1,1,10,0.9091,4.5557,0.9998,33.98
audioseal,5,ecc1,16,11,2048,chinese:SSB0299,1,85,mean,1,1,0,9,0.8182,4.5791,0.9998,35.04
audioseal,5,ecc1,16,11,2048,chinese:SSB0299,1,85,fwp,1,1,1,9,0.8182,4.5525,0.9998,33.90
audioseal,5,ecc1,16,11,2048,chinese:SSB0299,2,86,mean,1,1,0,9,0.8182,4.5751,0.9995,31.47
audioseal,5,ecc1,16,11,2048,chinese:SSB0299,2,86,fwp,1,1,1,9,0.8182,4.5867,0.9997,33.58
audioseal,5,ecc1,16,11,2048,chinese:SSB0307,0,87,mean,1,1,1,9,0.8182,4.5488,0.9980,31.07
audioseal,5,ecc1,16,11,2048,chinese:SSB0307,0,87,fwp,1,1,1,10,0.9091,4.4959,0.9965,28.71
audioseal,5,ecc1,16,11,2048,chinese:SSB0307,1,88,mean,1,0,0,10,0.9091,4.5532,0.9988,31.68
audioseal,5,ecc1,16,11,2048,chinese:SSB0307,1,88,fwp,1,1,1,9,0.8182,4.5390,0.9984,30.49
audioseal,5,ecc1,16,11,2048,chinese:SSB0307,2,89,mean,1,1,1,7,0.6364,4.5464,0.9982,29.35
audioseal,5,ecc1,16,11,2048,chinese:SSB0307,2,89,fwp,1,1,1,10,0.9091,4.5007,0.9976,26.84
audioseal,5,ecc1,16,11,2048,chinese:SSB0309,0,90,mean,0,0,0,8,0.7273,4.5714,0.9986,32.24
audioseal,5,ecc1,16,11,2048,chinese:SSB0309,0,90,fwp,1,1,1,9,0.8182,4.5923,0.9992,34.77
audioseal,5,ecc1,16,11,2048,chinese:SSB0309,1,91,mean,1,1,1,9,0.8182,4.5633,0.9984,31.66
audioseal,5,ecc1,16,11,2048,chinese:SSB0309,1,91,fwp,1,1,1,7,0.6364,4.5825,0.9987,33.95
audioseal,5,ecc1,16,11,2048,chinese:SSB0309,2,92,mean,1,1,1,8,0.7273,4.5826,0.9991,33.64
audioseal,5,ecc1,16,11,2048,chinese:SSB0309,2,92,fwp,1,1,1,8,0.7273,4.5671,0.9988,31.68
audioseal,5,ecc1,16,11,2048,chinese:SSB0315,0,93,mean,1,1,1,9,0.8182,4.5897,0.9997,35.02
audioseal,5,ecc1,16,11,2048,chinese:SSB0315,0,93,fwp,1,1,1,8,0.7273,4.5917,0.9997,35.34
audioseal,5,ecc1,16,11,2048,chinese:SSB0315,1,94,mean,1,1,1,7,0.6364,4.5627,0.9996,33.90
audioseal,5,ecc1,16,11,2048,chinese:SSB0315,1,94,fwp,1,1,1,8,0.7273,4.5338,0.9990,31.08
audioseal,5,ecc1,16,11,2048,chinese:SSB0315,2,95,mean,1,0,0,8,0.7273,4.5993,0.9998,38.21
audioseal,5,ecc1,16,11,2048,chinese:SSB0315,2,95,fwp,1,1,1,7,0.6364,4.5586,0.9995,33.52
audioseal,5,ecc1,16,11,2048,chinese:SSB0316,0,96,mean,1,1,1,9,0.8182,4.5982,0.9994,33.62
audioseal,5,ecc1,16,11,2048,chinese:SSB0316,0,96,fwp,1,1,1,9,0.8182,4.6167,0.9996,35.55
audioseal,5,ecc1,16,11,2048,chinese:SSB0316,1,97,mean,1,1,1,7,0.6364,4.5849,0.9993,34.69
audioseal,5,ecc1,16,11,2048,chinese:SSB0316,1,97,fwp,1,1,1,9,0.8182,4.5772,0.9992,33.22
audioseal,5,ecc1,16,11,2048,chinese:SSB0316,2,98,mean,1,1,1,7,0.6364,4.6039,0.9995,35.54
audioseal,5,ecc1,16,11,2048,chinese:SSB0316,2,98,fwp,1,1,1,8,0.7273,4.5833,0.9993,33.67
audioseal,5,ecc1,16,11,2048,chinese:SSB0323,0,99,mean,1,0,0,9,0.8182,4.5867,0.9997,36.52
audioseal,5,ecc1,16,11,2048,chinese:SSB0323,0,99,fwp,0,0,0,11,1.0000,4.6005,0.9998,37.33
audioseal,5,ecc1,16,11,2048,chinese:SSB0323,1,100,mean,1,0,0,9,0.8182,4.5966,0.9998,36.72
audioseal,5,ecc1,16,11,2048,chinese:SSB0323,1,100,fwp,1,1,1,7,0.6364,4.5799,0.9997,34.96
audioseal,5,ecc1,16,11,2048,chinese:SSB0323,2,101,mean,1,1,1,10,0.9091,4.5989,0.9998,36.16
audioseal,5,ecc1,16,11,2048,chinese:SSB0323,2,101,fwp,1,1,1,7,0.6364,4.5759,0.9995,34.41
audioseal,5,ecc1,16,11,2048,chinese:SSB0338,0,102,mean,1,1,1,10,0.9091,4.5390,0.9996,28.75
audioseal,5,ecc1,16,11,2048,chinese:SSB0338,0,102,fwp,1,1,1,8,0.7273,4.5582,0.9997,30.08
audioseal,5,ecc1,16,11,2048,chinese:SSB0338,1,103,mean,1,1,1,8,0.7273,4.5391,0.9997,28.59
audioseal,5,ecc1,16,11,2048,chinese:SSB0338,1,103,fwp,1,1,1,8,0.7273,4.4970,0.9995,26.77
audioseal,5,ecc1,16,11,2048,chinese:SSB0338,2,104,mean,1,0,0,10,0.9091,4.5884,0.9998,31.50
audioseal,5,ecc1,16,11,2048,chinese:SSB0338,2,104,fwp,1,1,1,9,0.8182,4.5672,0.9997,29.01
audioseal,5,ecc1,16,11,2048,chinese:SSB0339,0,105,mean,1,1,1,8,0.7273,4.5513,0.9994,33.10
audioseal,5,ecc1,16,11,2048,chinese:SSB0339,0,105,fwp,1,1,1,8,0.7273,4.4933,0.9986,29.21
audioseal,5,ecc1,16,11,2048,chinese:SSB0339,1,106,mean,1,1,1,9,0.8182,4.5495,0.9991,31.72
