model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
wmcodec,8,118,average,11253,16,0.4030559659,12,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,,native decoder bit marginal
wmcodec,8,119,single,57780,16,0.9999710321,15,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,,native decoder bit marginal
wmcodec,8,119,targeted,4408,16,0.5089470744,8,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,1,native decoder bit marginal
wmcodec,8,119,average,363,16,0.8817527294,6,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,,native decoder bit marginal
wmcodec,8,120,single,11416,16,0.9985761642,3,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,,native decoder bit marginal
wmcodec,8,120,average,13670,16,0.7512323558,4,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,,native decoder bit marginal
wmcodec,8,121,single,65210,16,0.7300466299,3,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,,native decoder bit marginal
wmcodec,8,121,average,27095,16,0.7217636704,5,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,,native decoder bit marginal
wmcodec,8,122,single,40058,16,0.9986966848,3,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,,native decoder bit marginal
wmcodec,8,122,average,11878,16,0.8191554248,8,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,,native decoder bit marginal
wmcodec,8,123,single,26850,16,0.9976209111,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,,native decoder bit marginal
wmcodec,8,123,average,2536,16,0.4748439789,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,,native decoder bit marginal
wmcodec,8,124,single,57000,16,0.9996797442,7,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,,native decoder bit marginal
wmcodec,8,124,average,5942,16,0.4486269057,5,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,,native decoder bit marginal
wmcodec,8,125,single,10785,16,0.5283465385,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,,native decoder bit marginal
wmcodec,8,125,targeted,11089,16,0.9744426608,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,2,native decoder bit marginal
wmcodec,8,125,average,30313,16,0.5867511630,14,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,,native decoder bit marginal
wmcodec,8,126,single,241,16,0.9740595836,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,,native decoder bit marginal
wmcodec,8,126,average,57349,16,0.5503113866,15,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,,native decoder bit marginal
wmcodec,8,127,single,41200,16,0.9722519778,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,,native decoder bit marginal
wmcodec,8,127,average,24685,16,0.6491117477,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,,native decoder bit marginal
wmcodec,8,128,single,48114,16,0.9943319568,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,,native decoder bit marginal
wmcodec,8,128,average,31736,16,0.9370178580,5,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,,native decoder bit marginal
wmcodec,8,129,single,23652,16,0.9357927665,4,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,,native decoder bit marginal
wmcodec,8,129,average,9464,16,0.6108695865,5,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,,native decoder bit marginal
wmcodec,8,130,single,32933,16,0.9989986420,7,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,,native decoder bit marginal
wmcodec,8,130,average,7052,16,0.5670479536,11,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,,native decoder bit marginal
wmcodec,8,131,single,10448,16,0.9509241395,0,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,,native decoder bit marginal
wmcodec,8,131,average,38244,16,0.7261769176,0,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,,native decoder bit marginal
wmcodec,8,132,single,22795,16,0.9994695362,4,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,,native decoder bit marginal
wmcodec,8,132,average,27828,16,0.4886928797,9,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,,native decoder bit marginal
wmcodec,8,133,single,27690,16,0.8970425129,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,,native decoder bit marginal
wmcodec,8,133,average,58013,16,0.8189048171,15,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,,native decoder bit marginal
wmcodec,8,134,single,24917,16,0.9990271926,8,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,,native decoder bit marginal
wmcodec,8,134,average,14086,16,0.5021762848,13,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,,native decoder bit marginal
wmcodec,8,135,single,30417,16,0.9915690999,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,,native decoder bit marginal
wmcodec,8,135,average,32101,16,0.6193891764,8,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,,native decoder bit marginal
wmcodec,8,136,single,56184,16,0.9988102913,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,,native decoder bit marginal
wmcodec,8,136,average,5741,16,0.6013753414,4,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,,native decoder bit marginal
wmcodec,8,137,single,47642,16,0.9986369610,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,,native decoder bit marginal
wmcodec,8,137,average,51984,16,0.6146975160,11,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,,native decoder bit marginal
wmcodec,8,138,single,64746,16,0.9699174166,15,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,,native decoder bit marginal
wmcodec,8,138,average,14004,16,0.7100790739,6,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,,native decoder bit marginal
wmcodec,8,139,single,8536,16,0.9994347814,7,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,,native decoder bit marginal
wmcodec,8,139,average,15961,16,0.8118006438,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,,native decoder bit marginal
wmcodec,8,140,single,45332,16,0.9597437680,6,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,,native decoder bit marginal
wmcodec,8,140,average,33102,16,0.5660040379,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,,native decoder bit marginal
wmcodec,8,141,single,44632,16,0.9982415899,7,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,,native decoder bit marginal
wmcodec,8,141,average,49212,16,0.6347585320,4,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,,native decoder bit marginal
wmcodec,8,142,single,11784,16,0.9158266187,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,,native decoder bit marginal
wmcodec,8,142,average,3933,16,0.4958391190,6,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,,native decoder bit marginal
wmcodec,8,143,single,15412,16,0.9974185228,5,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,,native decoder bit marginal
wmcodec,8,143,targeted,59348,16,0.9146621227,15,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,7,native decoder bit marginal
wmcodec,8,143,average,59169,16,0.5685204864,15,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,,native decoder bit marginal
wmcodec,8,144,single,28331,16,0.9998493791,7,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,,native decoder bit marginal
wmcodec,8,144,average,30532,16,0.5588864088,6,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,,native decoder bit marginal
wmcodec,8,145,single,8968,16,0.9981397056,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,,native decoder bit marginal
wmcodec,8,145,average,27147,16,0.5459848642,11,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,,native decoder bit marginal
wmcodec,8,146,single,47185,16,0.9776739925,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,,native decoder bit marginal
wmcodec,8,146,average,25197,16,0.7268112302,15,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,,native decoder bit marginal
wmcodec,8,147,single,57457,16,0.9845704492,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,,native decoder bit marginal
wmcodec,8,147,average,43875,16,0.3485489786,15,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,,native decoder bit marginal
wmcodec,8,148,single,59640,16,0.9939482212,7,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,,native decoder bit marginal
wmcodec,8,148,average,10741,16,0.5896880329,12,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,,native decoder bit marginal
wmcodec,8,149,single,11928,16,0.9993999600,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,,native decoder bit marginal
wmcodec,8,149,average,57388,16,0.4651123285,10,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,,native decoder bit marginal
wmcodec,8,150,single,50032,16,0.9421923012,0,dataset/collusion_300/english/103/english_103_01.wav,,native decoder bit marginal
wmcodec,8,150,average,52838,16,0.4941200614,9,dataset/collusion_300/english/103/english_103_01.wav,,native decoder bit marginal
wmcodec,8,151,single,43076,16,0.9999361038,6,dataset/collusion_300/english/103/english_103_02.wav,,native decoder bit marginal
wmcodec,8,151,targeted,17572,16,0.7048704028,9,dataset/collusion_300/english/103/english_103_02.wav,1,native decoder bit marginal
wmcodec,8,151,average,23878,16,0.6324634552,12,dataset/collusion_300/english/103/english_103_02.wav,,native decoder bit marginal
wmcodec,8,152,single,41912,16,0.9938773513,3,dataset/collusion_300/english/103/english_103_03.wav,,native decoder bit marginal
wmcodec,8,152,average,1925,16,0.4884619117,12,dataset/collusion_300/english/103/english_103_03.wav,,native decoder bit marginal
wmcodec,8,153,single,12993,16,0.9373818114,3,dataset/collusion_300/english/1034/english_1034_01.wav,,native decoder bit marginal
wmcodec,8,153,targeted,19444,16,0.9930671453,5,dataset/collusion_300/english/1034/english_1034_01.wav,2,native decoder bit marginal
wmcodec,8,153,average,12123,16,0.6445415020,8,dataset/collusion_300/english/1034/english_1034_01.wav,,native decoder bit marginal
wmcodec,8,154,single,56292,16,0.9999438789,4,dataset/collusion_300/english/1034/english_1034_02.wav,,native decoder bit marginal
wmcodec,8,154,targeted,9432,16,0.8130922168,1,dataset/collusion_300/english/1034/english_1034_02.wav,4,native decoder bit marginal
wmcodec,8,154,average,35802,16,0.8399180174,3,dataset/collusion_300/english/1034/english_1034_02.wav,,native decoder bit marginal
wmcodec,8,155,single,21682,16,0.9993253271,2,dataset/collusion_300/english/1034/english_1034_03.wav,,native decoder bit marginal
wmcodec,8,155,average,20156,16,0.5255889297,5,dataset/collusion_300/english/1034/english_1034_03.wav,,native decoder bit marginal
wmcodec,8,156,single,44513,16,0.9861404793,2,dataset/collusion_300/english/1040/english_1040_01.wav,,native decoder bit marginal
wmcodec,8,156,average,2034,16,0.4612086415,10,dataset/collusion_300/english/1040/english_1040_01.wav,,native decoder bit marginal
wmcodec,8,157,single,19291,16,0.9996039293,7,dataset/collusion_300/english/1040/english_1040_02.wav,,native decoder bit marginal
wmcodec,8,157,average,35594,16,0.5947384238,10,dataset/collusion_300/english/1040/english_1040_02.wav,,native decoder bit marginal
wmcodec,8,158,single,43282,16,0.9756228402,2,dataset/collusion_300/english/1040/english_1040_03.wav,,native decoder bit marginal
wmcodec,8,158,average,49235,16,0.7548972368,0,dataset/collusion_300/english/1040/english_1040_03.wav,,native decoder bit marginal
wmcodec,8,159,single,63941,16,0.9984956470,5,dataset/collusion_300/english/1069/english_1069_01.wav,,native decoder bit marginal
wmcodec,8,159,average,49513,16,0.8635495603,2,dataset/collusion_300/english/1069/english_1069_01.wav,,native decoder bit marginal
wmcodec,8,160,single,63572,16,0.9987849597,7,dataset/collusion_300/english/1069/english_1069_02.wav,,native decoder bit marginal
wmcodec,8,160,average,47213,16,0.5880699754,15,dataset/collusion_300/english/1069/english_1069_02.wav,,native decoder bit marginal
wmcodec,8,161,single,61112,16,0.9979287982,5,dataset/collusion_300/english/1069/english_1069_03.wav,,native decoder bit marginal
wmcodec,8,161,average,34920,16,0.8675697744,1,dataset/collusion_300/english/1069/english_1069_03.wav,,native decoder bit marginal
wmcodec,8,162,single,5816,16,0.9841147661,3,dataset/collusion_300/english/1081/english_1081_01.wav,,native decoder bit marginal
wmcodec,8,162,average,13664,16,0.8983777761,12,dataset/collusion_300/english/1081/english_1081_01.wav,,native decoder bit marginal
wmcodec,8,163,single,18338,16,0.9369330406,2,dataset/collusion_300/english/1081/english_1081_02.wav,,native decoder bit marginal
wmcodec,8,163,targeted,18306,16,0.8483289629,5,dataset/collusion_300/english/1081/english_1081_02.wav,8,native decoder bit marginal
wmcodec,8,163,average,41814,16,0.5482777357,13,dataset/collusion_300/english/1081/english_1081_02.wav,,native decoder bit marginal
wmcodec,8,164,single,12712,16,0.9975032210,3,dataset/collusion_300/english/1081/english_1081_03.wav,,native decoder bit marginal
wmcodec,8,164,average,3691,16,0.5054224730,12,dataset/collusion_300/english/1081/english_1081_03.wav,,native decoder bit marginal
wmcodec,8,165,single,7323,16,0.9962545754,5,dataset/collusion_300/english/1088/english_1088_01.wav,,native decoder bit marginal
wmcodec,8,165,average,40046,16,0.9609941170,4,dataset/collusion_300/english/1088/english_1088_01.wav,,native decoder bit marginal
wmcodec,8,166,single,31578,16,0.9518077374,3,dataset/collusion_300/english/1088/english_1088_02.wav,,native decoder bit marginal
wmcodec,8,166,average,29374,16,0.5165450871,0,dataset/collusion_300/english/1088/english_1088_02.wav,,native decoder bit marginal
wmcodec,8,167,single,952,16,0.9967438579,3,dataset/collusion_300/english/1088/english_1088_03.wav,,native decoder bit marginal
wmcodec,8,167,average,14326,16,0.8265721798,13,dataset/collusion_300/english/1088/english_1088_03.wav,,native decoder bit marginal
wmcodec,8,168,single,42785,16,0.8677009195,3,dataset/collusion_300/english/1098/english_1098_01.wav,,native decoder bit marginal
wmcodec,8,168,average,56857,16,0.8251338005,9,dataset/collusion_300/english/1098/english_1098_01.wav,,native decoder bit marginal
wmcodec,8,169,single,27386,16,0.9994777441,7,dataset/collusion_300/english/1098/english_1098_02.wav,,native decoder bit marginal
wmcodec,8,169,average,28167,16,0.6302241683,9,dataset/collusion_300/english/1098/english_1098_02.wav,,native decoder bit marginal
wmcodec,8,170,single,20506,16,0.9825165868,1,dataset/collusion_300/english/1098/english_1098_03.wav,,native decoder bit marginal
wmcodec,8,170,average,14186,16,0.9216858149,1,dataset/collusion_300/english/1098/english_1098_03.wav,,native decoder bit marginal
wmcodec,8,171,single,16484,16,0.9980985621,4,dataset/collusion_300/english/1116/english_1116_01.wav,,native decoder bit marginal
wmcodec,8,171,average,20326,16,0.6682455540,6,dataset/collusion_300/english/1116/english_1116_01.wav,,native decoder bit marginal
wmcodec,8,172,single,4088,16,0.9766213894,3,dataset/collusion_300/english/1116/english_1116_02.wav,,native decoder bit marginal
wmcodec,8,172,average,32164,16,0.4682832062,8,dataset/collusion_300/english/1116/english_1116_02.wav,,native decoder bit marginal
wmcodec,8,173,single,23179,16,0.9994318485,7,dataset/collusion_300/english/1116/english_1116_03.wav,,native decoder bit marginal
wmcodec,8,173,average,60335,16,0.9308801293,15,dataset/collusion_300/english/1116/english_1116_03.wav,,native decoder bit marginal
wmcodec,8,174,single,43396,16,0.9995249408,4,dataset/collusion_300/english/118/english_118_01.wav,,native decoder bit marginal
wmcodec,8,174,average,28378,16,0.8369840235,8,dataset/collusion_300/english/118/english_118_01.wav,,native decoder bit marginal
wmcodec,8,175,single,21746,16,0.9931784258,2,dataset/collusion_300/english/118/english_118_02.wav,,native decoder bit marginal
wmcodec,8,175,average,15789,16,0.8618051410,7,dataset/collusion_300/english/118/english_118_02.wav,,native decoder bit marginal
wmcodec,8,176,single,34769,16,0.7942341119,2,dataset/collusion_300/english/118/english_118_03.wav,,native decoder bit marginal
wmcodec,8,176,average,56973,16,0.4758306146,14,dataset/collusion_300/english/118/english_118_03.wav,,native decoder bit marginal
wmcodec,8,177,single,11233,16,0.9888270833,3,dataset/collusion_300/english/1183/english_1183_01.wav,,native decoder bit marginal
wmcodec,8,177,average,54626,16,0.5678137839,2,dataset/collusion_300/english/1183/english_1183_01.wav,,native decoder bit marginal
wmcodec,8,178,single,6916,16,0.9988267500,7,dataset/collusion_300/english/1183/english_1183_02.wav,,native decoder bit marginal
wmcodec,8,178,average,3846,16,0.3411339223,11,dataset/collusion_300/english/1183/english_1183_02.wav,,native decoder bit marginal
wmcodec,8,179,single,33082,16,0.9907065034,3,dataset/collusion_300/english/1183/english_1183_03.wav,,native decoder bit marginal
wmcodec,8,179,average,25894,16,0.5712999701,8,dataset/collusion_300/english/1183/english_1183_03.wav,,native decoder bit marginal
wmcodec,8,180,single,26458,16,0.5529603958,1,dataset/collusion_300/english/1235/english_1235_01.wav,,native decoder bit marginal
wmcodec,8,180,average,11704,16,0.5509777069,8,dataset/collusion_300/english/1235/english_1235_01.wav,,native decoder bit marginal
wmcodec,8,181,single,34546,16,0.9892849922,2,dataset/collusion_300/english/1235/english_1235_02.wav,,native decoder bit marginal
wmcodec,8,181,average,10149,16,0.4573979974,7,dataset/collusion_300/english/1235/english_1235_02.wav,,native decoder bit marginal
wmcodec,8,182,single,53466,16,0.9993072152,1,dataset/collusion_300/english/1235/english_1235_03.wav,,native decoder bit marginal
wmcodec,8,182,average,54635,16,0.6248206198,2,dataset/collusion_300/english/1235/english_1235_03.wav,,native decoder bit marginal
wmcodec,8,183,single,60898,16,0.9936092789,3,dataset/collusion_300/english/1246/english_1246_01.wav,,native decoder bit marginal
wmcodec,8,183,average,9613,16,0.8863008320,9,dataset/collusion_300/english/1246/english_1246_01.wav,,native decoder bit marginal
wmcodec,8,184,single,22440,16,0.9992744327,3,dataset/collusion_300/english/1246/english_1246_02.wav,,native decoder bit marginal
wmcodec,8,184,targeted,21928,16,0.9502136894,9,dataset/collusion_300/english/1246/english_1246_02.wav,1,native decoder bit marginal
wmcodec,8,184,average,48747,16,0.5031733513,9,dataset/collusion_300/english/1246/english_1246_02.wav,,native decoder bit marginal
wmcodec,8,185,single,22452,16,0.9999259362,13,dataset/collusion_300/english/1246/english_1246_03.wav,,native decoder bit marginal
wmcodec,8,185,average,51031,16,0.6133967638,15,dataset/collusion_300/english/1246/english_1246_03.wav,,native decoder bit marginal
wmcodec,8,186,single,6826,16,0.9866342545,1,dataset/collusion_300/english/125/english_125_01.wav,,native decoder bit marginal
wmcodec,8,186,average,14944,16,0.4246965051,10,dataset/collusion_300/english/125/english_125_01.wav,,native decoder bit marginal
wmcodec,8,187,single,46453,16,0.9968729615,2,dataset/collusion_300/english/125/english_125_02.wav,,native decoder bit marginal
wmcodec,8,187,targeted,37928,16,0.8571658134,3,dataset/collusion_300/english/125/english_125_02.wav,2,native decoder bit marginal
wmcodec,8,187,average,15270,16,0.9738088045,10,dataset/collusion_300/english/125/english_125_02.wav,,native decoder bit marginal
wmcodec,8,188,single,62501,16,0.9997360706,5,dataset/collusion_300/english/125/english_125_03.wav,,native decoder bit marginal
wmcodec,8,188,average,62573,16,0.6756727695,15,dataset/collusion_300/english/125/english_125_03.wav,,native decoder bit marginal
wmcodec,8,189,single,13851,16,0.9976139874,6,dataset/collusion_300/english/1263/english_1263_01.wav,,native decoder bit marginal
wmcodec,8,189,average,9238,16,0.6143654585,6,dataset/collusion_300/english/1263/english_1263_01.wav,,native decoder bit marginal
wmcodec,8,190,single,41323,16,0.9993751053,4,dataset/collusion_300/english/1263/english_1263_02.wav,,native decoder bit marginal
wmcodec,8,190,average,4711,16,0.7221908867,8,dataset/collusion_300/english/1263/english_1263_02.wav,,native decoder bit marginal
wmcodec,8,191,single,16714,16,0.9958561063,1,dataset/collusion_300/english/1263/english_1263_03.wav,,native decoder bit marginal
wmcodec,8,191,average,14092,16,0.9765340686,9,dataset/collusion_300/english/1263/english_1263_03.wav,,native decoder bit marginal
wmcodec,8,192,single,25482,16,0.7016228437,1,dataset/collusion_300/english/1334/english_1334_01.wav,,native decoder bit marginal
wmcodec,8,192,average,17448,16,0.4787466526,7,dataset/collusion_300/english/1334/english_1334_01.wav,,native decoder bit marginal
wmcodec,8,193,single,25082,16,0.9980033040,1,dataset/collusion_300/english/1334/english_1334_02.wav,,native decoder bit marginal
wmcodec,8,193,average,41828,16,0.5419312418,10,dataset/collusion_300/english/1334/english_1334_02.wav,,native decoder bit marginal
wmcodec,8,194,single,59973,16,0.9993799329,2,dataset/collusion_300/english/1334/english_1334_03.wav,,native decoder bit marginal
wmcodec,8,194,average,365,16,0.7040956616,14,dataset/collusion_300/english/1334/english_1334_03.wav,,native decoder bit marginal
wmcodec,8,195,single,47520,16,0.5380863547,0,dataset/collusion_300/english/1355/english_1355_01.wav,,native decoder bit marginal
wmcodec,8,195,average,31229,16,0.5851420164,3,dataset/collusion_300/english/1355/english_1355_01.wav,,native decoder bit marginal
wmcodec,8,196,single,32162,16,0.9885303248,2,dataset/collusion_300/english/1355/english_1355_02.wav,,native decoder bit marginal
wmcodec,8,196,average,32366,16,0.5024771690,9,dataset/collusion_300/english/1355/english_1355_02.wav,,native decoder bit marginal
wmcodec,8,197,single,49355,16,0.9997979471,2,dataset/collusion_300/english/1355/english_1355_03.wav,,native decoder bit marginal
wmcodec,8,197,average,50573,16,0.4318367243,5,dataset/collusion_300/english/1355/english_1355_03.wav,,native decoder bit marginal
wmcodec,8,198,single,32721,16,0.9064360559,2,dataset/collusion_300/english/1363/english_1363_01.wav,,native decoder bit marginal
wmcodec,8,198,targeted,65490,16,0.6625029445,11,dataset/collusion_300/english/1363/english_1363_01.wav,5,native decoder bit marginal
wmcodec,8,198,average,25954,16,0.8021165133,14,dataset/collusion_300/english/1363/english_1363_01.wav,,native decoder bit marginal
wmcodec,8,199,single,2081,16,0.6108281016,3,dataset/collusion_300/english/1363/english_1363_02.wav,,native decoder bit marginal
wmcodec,8,199,average,25072,16,0.7822138071,14,dataset/collusion_300/english/1363/english_1363_02.wav,,native decoder bit marginal
wmcodec,8,200,single,6250,16,0.9715612531,1,dataset/collusion_300/english/1363/english_1363_03.wav,,native decoder bit marginal
wmcodec,8,200,average,5888,16,0.8124296963,15,dataset/collusion_300/english/1363/english_1363_03.wav,,native decoder bit marginal
wmcodec,8,201,single,45620,16,0.9985468984,5,dataset/collusion_300/english/1447/english_1447_01.wav,,native decoder bit marginal
wmcodec,8,201,average,13279,16,0.8367454410,1,dataset/collusion_300/english/1447/english_1447_01.wav,,native decoder bit marginal
wmcodec,8,202,single,18788,16,0.9960256303,4,dataset/collusion_300/english/1447/english_1447_02.wav,,native decoder bit marginal
wmcodec,8,202,average,18272,16,0.8218719810,4,dataset/collusion_300/english/1447/english_1447_02.wav,,native decoder bit marginal
wmcodec,8,203,single,16288,16,0.7561659515,3,dataset/collusion_300/english/1447/english_1447_03.wav,,native decoder bit marginal
wmcodec,8,203,average,3692,16,0.6127004623,6,dataset/collusion_300/english/1447/english_1447_03.wav,,native decoder bit marginal
wmcodec,8,204,single,33909,16,0.9994128346,2,dataset/collusion_300/english/1455/english_1455_01.wav,,native decoder bit marginal
wmcodec,8,204,average,55140,16,0.4329472482,6,dataset/collusion_300/english/1455/english_1455_01.wav,,native decoder bit marginal
wmcodec,8,205,single,13627,16,0.9997642636,4,dataset/collusion_300/english/1455/english_1455_02.wav,,native decoder bit marginal
wmcodec,8,205,average,13769,16,0.5520660281,7,dataset/collusion_300/english/1455/english_1455_02.wav,,native decoder bit marginal
wmcodec,8,206,single,54696,16,0.9991517218,1,dataset/collusion_300/english/1455/english_1455_03.wav,,native decoder bit marginal
wmcodec,8,206,average,54639,16,0.8468855023,14,dataset/collusion_300/english/1455/english_1455_03.wav,,native decoder bit marginal
wmcodec,8,207,single,64200,16,0.9941880885,1,dataset/collusion_300/english/150/english_150_01.wav,,native decoder bit marginal
wmcodec,8,207,average,62386,16,0.7636560351,3,dataset/collusion_300/english/150/english_150_01.wav,,native decoder bit marginal
wmcodec,8,208,single,21889,16,0.6033594012,3,dataset/collusion_300/english/150/english_150_02.wav,,native decoder bit marginal
wmcodec,8,208,targeted,31556,16,0.6619341373,6,dataset/collusion_300/english/150/english_150_02.wav,2,native decoder bit marginal
wmcodec,8,208,average,1024,16,0.6967051327,11,dataset/collusion_300/english/150/english_150_02.wav,,native decoder bit marginal
wmcodec,8,209,single,10507,16,0.9997018965,4,dataset/collusion_300/english/150/english_150_03.wav,,native decoder bit marginal
wmcodec,8,209,average,1210,16,0.5679337084,14,dataset/collusion_300/english/150/english_150_03.wav,,native decoder bit marginal
wmcodec,8,210,single,2347,16,0.9991641045,5,dataset/collusion_300/english/1502/english_1502_01.wav,,native decoder bit marginal
wmcodec,8,210,average,3950,16,0.8814979792,6,dataset/collusion_300/english/1502/english_1502_01.wav,,native decoder bit marginal
wmcodec,8,211,single,39765,16,0.9996026116,7,dataset/collusion_300/english/1502/english_1502_02.wav,,native decoder bit marginal
wmcodec,8,211,average,61110,16,0.3593756557,5,dataset/collusion_300/english/1502/english_1502_02.wav,,native decoder bit marginal
wmcodec,8,212,single,59220,16,0.9967277169,7,dataset/collusion_300/english/1502/english_1502_03.wav,,native decoder bit marginal
wmcodec,8,212,average,14101,16,0.8431570828,5,dataset/collusion_300/english/1502/english_1502_03.wav,,native decoder bit marginal
wmcodec,8,213,single,42215,16,0.6049889326,0,dataset/collusion_300/english/1553/english_1553_01.wav,,native decoder bit marginal
wmcodec,8,213,average,24681,16,0.4529765844,2,dataset/collusion_300/english/1553/english_1553_01.wav,,native decoder bit marginal
wmcodec,8,214,single,24321,16,0.9351584911,3,dataset/collusion_300/english/1553/english_1553_02.wav,,native decoder bit marginal
wmcodec,8,214,average,4203,16,0.3233194053,6,dataset/collusion_300/english/1553/english_1553_02.wav,,native decoder bit marginal
wmcodec,8,215,single,40721,16,0.8868080080,3,dataset/collusion_300/english/1553/english_1553_03.wav,,native decoder bit marginal
wmcodec,8,215,average,28674,16,0.7158719301,14,dataset/collusion_300/english/1553/english_1553_03.wav,,native decoder bit marginal
wmcodec,8,216,single,53668,16,0.9664551020,7,dataset/collusion_300/english/1578/english_1578_01.wav,,native decoder bit marginal
wmcodec,8,216,average,54263,16,0.9879684383,11,dataset/collusion_300/english/1578/english_1578_01.wav,,native decoder bit marginal
wmcodec,8,217,single,41431,16,0.5788886547,0,dataset/collusion_300/english/1578/english_1578_02.wav,,native decoder bit marginal
wmcodec,8,217,average,4425,16,0.4972411990,15,dataset/collusion_300/english/1578/english_1578_02.wav,,native decoder bit marginal
wmcodec,8,218,single,32530,16,0.9974084899,2,dataset/collusion_300/english/1578/english_1578_03.wav,,native decoder bit marginal
wmcodec,8,218,average,1289,16,0.5068040192,2,dataset/collusion_300/english/1578/english_1578_03.wav,,native decoder bit marginal
wmcodec,8,219,single,11762,16,0.9733533636,3,dataset/collusion_300/english/1594/english_1594_01.wav,,native decoder bit marginal
wmcodec,8,219,average,11117,16,0.7779114097,10,dataset/collusion_300/english/1594/english_1594_01.wav,,native decoder bit marginal
