model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wavmark,8,36,uniform_collusion,42771,16,0.5769230769,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,,valid-window vote fraction (proxy)
wavmark,8,37,benign_copy,42081,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,,valid-window vote fraction
wavmark,8,37,successful_mrc,168,16,0.8800000000,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,1,valid-window vote fraction
wavmark,8,37,uniform_collusion,9471,16,0.5000000000,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,,valid-window vote fraction (proxy)
wavmark,8,38,benign_copy,56305,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,,valid-window vote fraction
wavmark,8,38,successful_mrc,64497,16,0.7954545455,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,2,valid-window vote fraction
wavmark,8,38,uniform_collusion,44499,16,0.5000000000,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,,valid-window vote fraction (proxy)
wavmark,8,39,benign_copy,10346,16,0.9285714286,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,,valid-window vote fraction
wavmark,8,39,successful_mrc,26266,16,0.7400000000,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,1,valid-window vote fraction
wavmark,8,39,uniform_collusion,6128,16,0.5000000000,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,,valid-window vote fraction (proxy)
wavmark,8,40,benign_copy,42299,16,0.9777777778,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,,valid-window vote fraction
wavmark,8,40,successful_mrc,54274,16,0.7954545455,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,1,valid-window vote fraction
wavmark,8,40,uniform_collusion,10204,16,0.7307692308,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,,valid-window vote fraction (proxy)
wavmark,8,41,benign_copy,20378,16,0.7500000000,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,,valid-window vote fraction
wavmark,8,41,successful_mrc,43473,16,0.6938775510,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,8,valid-window vote fraction
wavmark,8,41,uniform_collusion,26623,16,0.5576923077,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,,valid-window vote fraction (proxy)
wavmark,8,42,benign_copy,12373,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,valid-window vote fraction
wavmark,8,42,successful_mrc,10773,16,0.6956521739,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,1,valid-window vote fraction
wavmark,8,42,uniform_collusion,9205,16,0.5098039216,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,valid-window vote fraction (proxy)
wavmark,8,43,benign_copy,20472,16,0.8800000000,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,valid-window vote fraction
wavmark,8,43,successful_mrc,25072,16,0.8600000000,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,1,valid-window vote fraction
wavmark,8,43,uniform_collusion,60406,16,0.7826086957,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,valid-window vote fraction (proxy)
