model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
wavmark,8,61,average,59102,16,0.7209302326,6,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,valid-window vote fraction (proxy)
wavmark,8,62,single,46074,16,0.9750000000,10,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,valid-window vote fraction
wavmark,8,62,targeted,46072,16,0.7045454545,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,1,valid-window vote fraction
wavmark,8,62,average,49151,16,0.7173913043,4,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,valid-window vote fraction (proxy)
wavmark,8,63,single,52000,16,0.9523809524,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,valid-window vote fraction
wavmark,8,63,targeted,28421,16,0.5319148936,7,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,1,valid-window vote fraction
wavmark,8,63,average,15070,16,0.6000000000,13,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,valid-window vote fraction (proxy)
wavmark,8,64,single,7380,16,0.9772727273,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,,valid-window vote fraction
wavmark,8,64,targeted,37216,16,0.7111111111,13,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,valid-window vote fraction
wavmark,8,64,average,6514,16,0.5217391304,6,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,,valid-window vote fraction (proxy)
wavmark,8,65,single,41995,16,0.9375000000,8,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,,valid-window vote fraction
wavmark,8,65,targeted,51008,16,0.7173913043,4,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,1,valid-window vote fraction
wavmark,8,65,average,49096,16,0.5227272727,12,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,,valid-window vote fraction (proxy)
wavmark,8,66,single,4737,16,0.9130434783,8,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,,valid-window vote fraction
wavmark,8,66,targeted,12417,16,0.7959183673,4,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,1,valid-window vote fraction
wavmark,8,66,average,40601,16,0.5102040816,6,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,,valid-window vote fraction (proxy)
wavmark,8,67,single,45010,16,0.9777777778,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,,valid-window vote fraction
wavmark,8,67,targeted,44497,16,0.6734693878,5,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,1,valid-window vote fraction
wavmark,8,67,average,48625,16,0.5306122449,12,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,,valid-window vote fraction (proxy)
wavmark,8,68,single,6312,16,0.9375000000,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,,valid-window vote fraction
wavmark,8,68,targeted,11522,16,0.8600000000,9,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,2,valid-window vote fraction
wavmark,8,68,average,45243,16,0.5384615385,14,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,,valid-window vote fraction (proxy)
wavmark,8,69,single,31650,16,0.9772727273,0,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,,valid-window vote fraction
wavmark,8,69,targeted,49505,16,0.5833333333,10,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,1,valid-window vote fraction
wavmark,8,69,average,31638,16,0.6595744681,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,,valid-window vote fraction (proxy)
wavmark,8,70,single,44113,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,,valid-window vote fraction
wavmark,8,70,targeted,14512,16,0.8913043478,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,4,valid-window vote fraction
wavmark,8,70,average,9210,16,0.5102040816,12,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,,valid-window vote fraction (proxy)
wavmark,8,71,single,35077,16,0.9361702128,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,,valid-window vote fraction
wavmark,8,71,targeted,33697,16,0.6808510638,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,1,valid-window vote fraction
wavmark,8,71,average,44847,16,0.5000000000,5,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,,valid-window vote fraction (proxy)
wavmark,8,72,single,45300,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,,valid-window vote fraction
wavmark,8,72,targeted,60536,16,0.8409090909,8,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,1,valid-window vote fraction
wavmark,8,72,average,16094,16,0.5098039216,8,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,,valid-window vote fraction (proxy)
wavmark,8,73,single,29112,16,0.9555555556,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,,valid-window vote fraction
wavmark,8,73,targeted,25008,16,0.7083333333,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,2,valid-window vote fraction
wavmark,8,73,average,14774,16,0.5800000000,12,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,,valid-window vote fraction (proxy)
wavmark,8,74,single,39252,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,,valid-window vote fraction
wavmark,8,74,targeted,39284,16,0.8222222222,6,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,1,valid-window vote fraction
wavmark,8,74,average,2879,16,0.6470588235,12,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,,valid-window vote fraction (proxy)
wavmark,8,75,single,52752,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,,valid-window vote fraction
wavmark,8,75,targeted,12664,16,0.5416666667,7,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,1,valid-window vote fraction
wavmark,8,75,average,42555,16,0.6078431373,5,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,,valid-window vote fraction (proxy)
wavmark,8,76,single,25156,16,0.9545454545,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,,valid-window vote fraction
wavmark,8,76,targeted,13989,16,0.7333333333,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,1,valid-window vote fraction
wavmark,8,76,average,9149,16,0.5882352941,12,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,,valid-window vote fraction (proxy)
wavmark,8,77,single,13735,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,,valid-window vote fraction
wavmark,8,77,targeted,13543,16,0.6808510638,8,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,2,valid-window vote fraction
wavmark,8,77,average,60861,16,0.6326530612,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,,valid-window vote fraction (proxy)
wavmark,8,78,single,22002,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,,valid-window vote fraction
wavmark,8,78,targeted,21754,16,0.7111111111,8,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,3,valid-window vote fraction
wavmark,8,78,average,7611,16,0.7000000000,2,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,,valid-window vote fraction (proxy)
wavmark,8,79,single,31835,16,0.9777777778,2,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,,valid-window vote fraction
wavmark,8,79,targeted,27738,16,0.8600000000,9,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,1,valid-window vote fraction
wavmark,8,79,average,35055,16,0.5600000000,13,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,,valid-window vote fraction (proxy)
wavmark,8,80,single,16693,16,0.9565217391,1,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,,valid-window vote fraction
wavmark,8,80,targeted,55733,16,0.8775510204,12,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,1,valid-window vote fraction
wavmark,8,80,average,14259,16,0.5686274510,11,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,,valid-window vote fraction (proxy)
wavmark,8,81,single,2196,16,0.9777777778,1,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,,valid-window vote fraction
wavmark,8,81,targeted,62064,16,0.5625000000,7,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,1,valid-window vote fraction
wavmark,8,81,average,11226,16,0.5283018868,6,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,,valid-window vote fraction (proxy)
wavmark,8,82,single,47428,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,,valid-window vote fraction
wavmark,8,82,targeted,61012,16,0.9318181818,13,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,2,valid-window vote fraction
wavmark,8,82,average,57209,16,0.5416666667,6,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,,valid-window vote fraction (proxy)
wavmark,8,83,single,52098,16,0.9756097561,3,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,,valid-window vote fraction
wavmark,8,83,targeted,65120,16,0.7179487179,1,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,1,valid-window vote fraction
wavmark,8,83,average,2687,16,0.6222222222,0,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,,valid-window vote fraction (proxy)
wavmark,8,84,single,41738,16,0.9200000000,4,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,,valid-window vote fraction
wavmark,8,84,targeted,41882,16,0.5686274510,5,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,2,valid-window vote fraction
wavmark,8,84,average,46559,16,0.5294117647,15,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,,valid-window vote fraction (proxy)
wavmark,8,85,single,19051,16,0.9285714286,4,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,,valid-window vote fraction
wavmark,8,85,targeted,6827,16,0.7547169811,4,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,1,valid-window vote fraction
wavmark,8,85,average,27389,16,0.5000000000,6,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,,valid-window vote fraction (proxy)
wavmark,8,86,single,65234,16,0.9772727273,8,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,,valid-window vote fraction
wavmark,8,86,targeted,59282,16,0.9333333333,3,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,1,valid-window vote fraction
wavmark,8,86,average,60814,16,0.5555555556,6,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,,valid-window vote fraction (proxy)
wavmark,8,87,single,16453,16,0.8653846154,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,,valid-window vote fraction
wavmark,8,87,targeted,36304,16,0.8181818182,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,3,valid-window vote fraction
wavmark,8,87,average,41210,16,0.5333333333,10,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,,valid-window vote fraction (proxy)
wavmark,8,88,single,43698,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,,valid-window vote fraction
wavmark,8,88,targeted,3941,16,0.8863636364,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,1,valid-window vote fraction
wavmark,8,88,average,44727,16,0.5454545455,10,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,,valid-window vote fraction (proxy)
wavmark,8,89,single,25205,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,,valid-window vote fraction
wavmark,8,89,targeted,56491,16,0.9318181818,7,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,1,valid-window vote fraction
wavmark,8,89,average,51321,16,0.5106382979,6,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,,valid-window vote fraction (proxy)
wavmark,8,90,single,42168,16,0.9565217391,1,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,,valid-window vote fraction
wavmark,8,90,targeted,46634,16,0.8200000000,12,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,1,valid-window vote fraction
wavmark,8,90,average,14261,16,0.7115384615,1,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,,valid-window vote fraction (proxy)
wavmark,8,91,single,44170,16,0.9361702128,8,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,,valid-window vote fraction
wavmark,8,91,targeted,11393,16,0.5510204082,5,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,4,valid-window vote fraction
wavmark,8,91,average,9911,16,0.5686274510,5,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,,valid-window vote fraction (proxy)
wavmark,8,92,single,35761,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,,valid-window vote fraction
wavmark,8,92,targeted,31922,16,0.6521739130,14,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,1,valid-window vote fraction
wavmark,8,92,average,3965,16,0.5686274510,0,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,,valid-window vote fraction (proxy)
wavmark,8,93,single,23525,16,0.9761904762,10,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,,valid-window vote fraction
wavmark,8,93,targeted,11221,16,0.6938775510,5,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,3,valid-window vote fraction
wavmark,8,93,average,49151,16,0.5000000000,13,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,,valid-window vote fraction (proxy)
wavmark,8,94,single,38434,16,0.9772727273,7,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,,valid-window vote fraction
wavmark,8,94,targeted,29617,16,0.6666666667,10,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,1,valid-window vote fraction
wavmark,8,94,average,47969,16,0.5833333333,6,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,,valid-window vote fraction (proxy)
wavmark,8,95,single,10644,16,0.8571428571,1,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,,valid-window vote fraction
wavmark,8,95,targeted,43796,16,0.6875000000,6,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,1,valid-window vote fraction
wavmark,8,95,average,11199,16,0.5306122449,10,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,,valid-window vote fraction (proxy)
wavmark,8,96,single,43889,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,,valid-window vote fraction
wavmark,8,96,targeted,28762,16,0.7173913043,7,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,2,valid-window vote fraction
wavmark,8,96,average,45545,16,0.5882352941,6,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,,valid-window vote fraction (proxy)
wavmark,8,97,single,31157,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,,valid-window vote fraction
wavmark,8,97,targeted,31156,16,0.9565217391,6,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,1,valid-window vote fraction
wavmark,8,97,average,30203,16,0.5200000000,6,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,,valid-window vote fraction (proxy)
wavmark,8,98,single,62491,16,0.9565217391,8,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,,valid-window vote fraction
wavmark,8,98,targeted,27921,16,0.9130434783,2,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,1,valid-window vote fraction
wavmark,8,98,average,35705,16,0.5714285714,8,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,,valid-window vote fraction (proxy)
wavmark,8,99,single,24408,16,0.9777777778,1,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,,valid-window vote fraction
wavmark,8,99,targeted,35924,16,0.7954545455,13,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,1,valid-window vote fraction
wavmark,8,99,average,28626,16,0.6170212766,2,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,,valid-window vote fraction (proxy)
wavmark,8,100,single,30968,16,0.9767441860,2,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,,valid-window vote fraction
wavmark,8,100,targeted,15188,16,0.6956521739,6,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,1,valid-window vote fraction
wavmark,8,100,average,16240,16,0.6382978723,9,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,,valid-window vote fraction (proxy)
wavmark,8,101,single,58490,16,0.9772727273,8,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,,valid-window vote fraction
wavmark,8,101,targeted,49338,16,0.5777777778,10,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,1,valid-window vote fraction
wavmark,8,101,average,60924,16,0.7333333333,6,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,,valid-window vote fraction (proxy)
wavmark,8,102,single,48690,16,0.9545454545,8,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,,valid-window vote fraction
wavmark,8,102,targeted,44564,16,0.8723404255,7,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,1,valid-window vote fraction
wavmark,8,102,average,42903,16,0.5400000000,8,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,,valid-window vote fraction (proxy)
wavmark,8,103,single,25172,16,0.9166666667,1,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,,valid-window vote fraction
wavmark,8,103,targeted,12914,16,0.8723404255,3,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,1,valid-window vote fraction
wavmark,8,103,average,30294,16,0.5555555556,5,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,,valid-window vote fraction (proxy)
wavmark,8,104,single,51696,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,,valid-window vote fraction
wavmark,8,104,targeted,36608,16,0.8666666667,7,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,1,valid-window vote fraction
wavmark,8,104,average,28147,16,0.5306122449,12,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,,valid-window vote fraction (proxy)
wavmark,8,105,single,42373,16,0.9302325581,11,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,,valid-window vote fraction
wavmark,8,105,targeted,46216,16,0.5454545455,5,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,2,valid-window vote fraction
wavmark,8,105,average,57438,16,0.5777777778,1,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,,valid-window vote fraction (proxy)
wavmark,8,106,single,37218,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,,valid-window vote fraction
wavmark,8,106,targeted,38242,16,0.9333333333,6,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,1,valid-window vote fraction
wavmark,8,106,average,60735,16,0.5400000000,6,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,,valid-window vote fraction (proxy)
wavmark,8,107,single,8714,16,0.8125000000,4,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,,valid-window vote fraction
wavmark,8,107,targeted,31601,16,0.8888888889,2,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,1,valid-window vote fraction
wavmark,8,107,average,16239,16,0.7083333333,9,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,,valid-window vote fraction (proxy)
wavmark,8,108,single,29633,16,0.9318181818,10,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,,valid-window vote fraction
wavmark,8,108,targeted,5265,16,0.8163265306,2,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,1,valid-window vote fraction
wavmark,8,108,average,61309,16,0.5576923077,1,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,,valid-window vote fraction (proxy)
wavmark,8,109,single,58164,16,0.9777777778,7,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,,valid-window vote fraction
wavmark,8,109,targeted,49968,16,0.7500000000,1,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,1,valid-window vote fraction
wavmark,8,109,average,63351,16,0.5714285714,6,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,,valid-window vote fraction (proxy)
wavmark,8,110,single,38392,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,,valid-window vote fraction
wavmark,8,110,targeted,13720,16,0.7450980392,11,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,1,valid-window vote fraction
wavmark,8,110,average,48375,16,0.5600000000,8,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,,valid-window vote fraction (proxy)
wavmark,8,111,single,44632,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,,valid-window vote fraction
wavmark,8,111,targeted,7505,16,0.5744680851,5,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,1,valid-window vote fraction
wavmark,8,111,average,48761,16,0.5208333333,14,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,,valid-window vote fraction (proxy)
wavmark,8,112,single,59108,16,0.9777777778,3,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,,valid-window vote fraction
wavmark,8,112,targeted,46650,16,0.8571428571,15,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,5,valid-window vote fraction
wavmark,8,112,average,60889,16,0.5918367347,5,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,,valid-window vote fraction (proxy)
wavmark,8,113,single,14500,16,0.9565217391,1,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,,valid-window vote fraction
wavmark,8,113,targeted,1736,16,0.5576923077,1,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,1,valid-window vote fraction
wavmark,8,113,average,48831,16,0.5283018868,0,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,,valid-window vote fraction (proxy)
wavmark,8,114,single,55975,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,,valid-window vote fraction
wavmark,8,114,targeted,8168,16,0.5833333333,4,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,5,valid-window vote fraction
wavmark,8,114,average,38845,16,0.5098039216,11,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,,valid-window vote fraction (proxy)
wavmark,8,115,single,4564,16,0.9772727273,1,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,,valid-window vote fraction
wavmark,8,115,targeted,12914,16,0.7021276596,7,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,2,valid-window vote fraction
wavmark,8,115,average,6886,16,0.5744680851,13,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,,valid-window vote fraction (proxy)
wavmark,8,116,single,2760,16,0.8979591837,1,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,,valid-window vote fraction
wavmark,8,116,targeted,27168,16,0.7254901961,14,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,1,valid-window vote fraction
wavmark,8,116,average,20433,16,0.7400000000,14,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,,valid-window vote fraction (proxy)
wavmark,8,117,single,55242,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,,valid-window vote fraction
wavmark,8,117,targeted,16609,16,0.5961538462,2,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,3,valid-window vote fraction
wavmark,8,117,average,63386,16,0.5098039216,0,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,,valid-window vote fraction (proxy)
wavmark,8,118,single,65425,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,,valid-window vote fraction
wavmark,8,118,targeted,57328,16,0.6666666667,13,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,1,valid-window vote fraction
wavmark,8,118,average,49147,16,0.5416666667,0,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,,valid-window vote fraction (proxy)
wavmark,8,119,single,57780,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,,valid-window vote fraction
wavmark,8,119,targeted,4408,16,0.6000000000,15,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,1,valid-window vote fraction
wavmark,8,119,average,43839,16,0.6250000000,4,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,,valid-window vote fraction (proxy)
wavmark,8,120,single,11416,16,0.8800000000,1,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,,valid-window vote fraction
wavmark,8,120,targeted,46488,16,0.7800000000,1,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,1,valid-window vote fraction
wavmark,8,120,average,60855,16,0.6981132075,15,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,,valid-window vote fraction (proxy)
wavmark,8,121,single,65210,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,,valid-window vote fraction
wavmark,8,121,targeted,41185,16,0.5909090909,4,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,3,valid-window vote fraction
wavmark,8,121,average,11414,16,0.5625000000,8,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,,valid-window vote fraction (proxy)
wavmark,8,122,single,40058,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,,valid-window vote fraction
wavmark,8,122,targeted,58298,16,0.8200000000,2,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,1,valid-window vote fraction
wavmark,8,122,average,14335,16,0.5918367347,7,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,,valid-window vote fraction (proxy)
wavmark,8,123,single,26850,16,0.9347826087,8,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,,valid-window vote fraction
wavmark,8,123,targeted,8385,16,0.8163265306,10,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,1,valid-window vote fraction
wavmark,8,123,average,4336,16,0.5833333333,15,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,,valid-window vote fraction (proxy)
wavmark,8,124,single,57000,16,1.0000000000,0,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,,valid-window vote fraction
wavmark,8,124,targeted,49626,16,0.6250000000,13,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,1,valid-window vote fraction
