model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
audioseal,8,34,average,63591,16,0.5251967907,5,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,,native decoder bit marginal
audioseal,8,35,single,980,16,0.7194887698,12,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,,native decoder bit marginal
audioseal,8,35,targeted,53029,16,0.5668784678,13,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,1,native decoder bit marginal
audioseal,8,35,average,29461,16,0.5063926578,7,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,,native decoder bit marginal
audioseal,8,36,single,9844,16,0.7223299146,13,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,,native decoder bit marginal
audioseal,8,36,targeted,57632,16,0.6985654533,12,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,1,native decoder bit marginal
audioseal,8,36,average,25634,16,0.5434116125,12,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,,native decoder bit marginal
audioseal,8,37,single,42081,16,0.7175265551,12,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,,native decoder bit marginal
audioseal,8,37,targeted,168,16,0.5644825995,12,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,1,native decoder bit marginal
audioseal,8,37,average,5226,16,0.5227109194,12,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,,native decoder bit marginal
audioseal,8,38,single,56305,16,0.6791878939,5,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,,native decoder bit marginal
audioseal,8,38,targeted,31713,16,0.6258826554,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,1,native decoder bit marginal
audioseal,8,38,average,17634,16,0.5008480549,7,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,,native decoder bit marginal
audioseal,8,39,single,10346,16,0.7082680464,12,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,,native decoder bit marginal
audioseal,8,39,targeted,26266,16,0.5638021231,10,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,1,native decoder bit marginal
audioseal,8,39,average,20704,16,0.5677321553,14,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,,native decoder bit marginal
audioseal,8,40,single,42299,16,0.7103723884,14,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,,native decoder bit marginal
audioseal,8,40,targeted,42267,16,0.5088455677,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,3,native decoder bit marginal
audioseal,8,40,average,1888,16,0.5050738752,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,,native decoder bit marginal
audioseal,8,41,single,20378,16,0.7303298712,10,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,,native decoder bit marginal
audioseal,8,41,targeted,6465,16,0.5047202706,0,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,1,native decoder bit marginal
audioseal,8,41,average,25357,16,0.5063894093,7,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,,native decoder bit marginal
audioseal,8,42,single,12373,16,0.7125804424,15,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,native decoder bit marginal
audioseal,8,42,targeted,43191,16,0.5203838944,7,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,2,native decoder bit marginal
audioseal,8,42,average,1124,16,0.5831415355,12,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,native decoder bit marginal
audioseal,8,43,single,20472,16,0.7197552621,12,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,native decoder bit marginal
audioseal,8,43,targeted,25072,16,0.5560553074,7,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,1,native decoder bit marginal
