model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
voicemark,8,chinese:SSB0018,0,15,47852,mean,1.163055,0,-34.472362
voicemark,8,chinese:SSB0018,0,15,47852,tct,1.163055,0,-22.383943
voicemark,8,chinese:SSB0018,0,15,55751,mean,1.167748,0,-46.025891
voicemark,8,chinese:SSB0018,0,15,55751,tct,1.167748,0,-36.123999
voicemark,8,chinese:SSB0018,0,15,22221,mean,1.169107,0,-56.450362
voicemark,8,chinese:SSB0018,0,15,22221,tct,1.169107,0,-33.408668
voicemark,8,chinese:SSB0018,0,15,32332,mean,1.171170,0,-53.407619
voicemark,8,chinese:SSB0018,0,15,32332,tct,1.171170,0,-30.178371
voicemark,8,chinese:SSB0018,1,16,62346,mean,0.861357,0,-46.897196
voicemark,8,chinese:SSB0018,1,16,62346,tct,0.861357,0,-25.003821
voicemark,8,chinese:SSB0018,1,16,9934,mean,0.924416,0,-46.525810
voicemark,8,chinese:SSB0018,1,16,9934,tct,0.924416,0,-28.065358
voicemark,8,chinese:SSB0018,1,16,43262,mean,0.935414,0,-31.591393
voicemark,8,chinese:SSB0018,1,16,43262,tct,0.935414,0,-24.632117
voicemark,8,chinese:SSB0018,1,16,56795,mean,1.065230,0,-27.289724
voicemark,8,chinese:SSB0018,1,16,56795,tct,1.065230,0,-17.436171
voicemark,8,chinese:SSB0018,1,16,55543,mean,1.074172,0,-14.766667
voicemark,8,chinese:SSB0018,1,16,55543,tct,1.074172,0,-26.304601
voicemark,8,chinese:SSB0018,1,16,59898,mean,1.106408,0,-32.568308
voicemark,8,chinese:SSB0018,1,16,59898,tct,1.106408,0,-35.103700
voicemark,8,chinese:SSB0018,1,16,59590,mean,1.109721,0,-48.636298
voicemark,8,chinese:SSB0018,1,16,59590,tct,1.109721,0,-16.924353
voicemark,8,chinese:SSB0018,1,16,59682,mean,1.130791,0,-48.011888
voicemark,8,chinese:SSB0018,1,16,59682,tct,1.130791,0,-44.980565
voicemark,8,chinese:SSB0018,1,16,62937,mean,1.138129,0,-53.117499
voicemark,8,chinese:SSB0018,1,16,62937,tct,1.138129,0,-45.256249
voicemark,8,chinese:SSB0018,1,16,59578,mean,1.140175,0,-45.987665
voicemark,8,chinese:SSB0018,1,16,59578,tct,1.140175,0,-51.676106
voicemark,8,chinese:SSB0018,2,17,55872,mean,0.889944,0,-25.044347
voicemark,8,chinese:SSB0018,2,17,55872,tct,0.889944,0,-15.493929
voicemark,8,chinese:SSB0018,2,17,10682,mean,0.898315,0,-43.882077
voicemark,8,chinese:SSB0018,2,17,10682,tct,0.898315,0,-12.375255
voicemark,8,chinese:SSB0018,2,17,13253,mean,0.899956,0,-41.465194
