model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,3,chinese:SSB0018,0,15,39669,mean,0.925820,0,-29.103309
wmcodec,3,chinese:SSB0018,0,15,39669,tct,0.925820,0,-17.669353
wmcodec,3,chinese:SSB0018,0,15,12881,mean,1.189384,0,-43.360618
wmcodec,3,chinese:SSB0018,0,15,12881,tct,1.189384,0,-57.174927
wmcodec,3,chinese:SSB0018,0,15,60353,mean,1.278337,0,-55.941635
wmcodec,3,chinese:SSB0018,0,15,60353,tct,1.278337,0,-65.908872
wmcodec,3,chinese:SSB0018,0,15,627,mean,1.279204,0,-42.249474
wmcodec,3,chinese:SSB0018,0,15,627,tct,1.279204,0,-34.324738
wmcodec,3,chinese:SSB0018,0,15,13169,mean,1.279204,0,-46.821421
wmcodec,3,chinese:SSB0018,0,15,13169,tct,1.279204,0,-41.818321
wmcodec,3,chinese:SSB0018,0,15,37493,mean,1.309307,0,-31.287912
wmcodec,3,chinese:SSB0018,0,15,37493,tct,1.309307,0,-37.080501
wmcodec,3,chinese:SSB0018,0,15,39157,mean,1.315944,0,-32.636523
wmcodec,3,chinese:SSB0018,0,15,39157,tct,1.315944,0,-30.267490
wmcodec,3,chinese:SSB0018,0,15,52689,mean,1.352504,0,-45.012945
wmcodec,3,chinese:SSB0018,0,15,52689,tct,1.352504,0,-44.453012
wmcodec,3,chinese:SSB0018,0,15,13907,mean,1.361491,0,-64.102867
wmcodec,3,chinese:SSB0018,0,15,13907,tct,1.361491,0,-69.859426
wmcodec,3,chinese:SSB0018,0,15,47828,mean,1.362770,0,-24.695474
wmcodec,3,chinese:SSB0018,0,15,47828,tct,1.362770,0,-29.029615
wmcodec,3,chinese:SSB0018,1,16,16932,mean,0.910927,0,-29.262391
wmcodec,3,chinese:SSB0018,1,16,16932,tct,0.910927,0,-34.088948
wmcodec,3,chinese:SSB0018,1,16,16916,mean,0.925820,0,-40.207074
wmcodec,3,chinese:SSB0018,1,16,16916,tct,0.925820,0,-45.454894
wmcodec,3,chinese:SSB0018,1,16,50614,mean,0.935414,0,-37.170482
wmcodec,3,chinese:SSB0018,1,16,50614,tct,0.935414,0,-29.990840
wmcodec,3,chinese:SSB0018,1,16,16964,mean,1.000000,0,-29.325792
wmcodec,3,chinese:SSB0018,1,16,16964,tct,1.000000,0,-27.479404
wmcodec,3,chinese:SSB0018,1,16,18180,mean,1.148542,0,-2.804379
wmcodec,3,chinese:SSB0018,1,16,18180,tct,1.148542,1,1.445481
wmcodec,3,chinese:SSB0018,1,16,17705,mean,1.185013,0,-18.812636
wmcodec,3,chinese:SSB0018,1,16,17705,tct,1.185013,0,-22.424480
wmcodec,3,chinese:SSB0018,1,16,51108,mean,1.193956,0,-29.599689
