model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,8,96,chinese:SSB0316,0,mean,first_legitimate_watermarked_coalition_copy,4.5633,0.9998,42.19,1,1.0000,1
wavmark,8,96,chinese:SSB0316,0,fwp,first_legitimate_watermarked_coalition_copy,4.5879,0.9999,43.99,1,1.0000,1
wavmark,8,97,chinese:SSB0316,1,mean,first_legitimate_watermarked_coalition_copy,4.5581,0.9998,42.53,1,1.0000,1
wavmark,8,97,chinese:SSB0316,1,fwp,first_legitimate_watermarked_coalition_copy,4.5675,0.9999,43.87,1,1.0000,1
wavmark,8,98,chinese:SSB0316,2,mean,first_legitimate_watermarked_coalition_copy,4.5637,0.9999,43.02,1,1.0000,1
wavmark,8,98,chinese:SSB0316,2,fwp,first_legitimate_watermarked_coalition_copy,4.5577,0.9998,42.25,1,1.0000,1
wavmark,8,99,chinese:SSB0323,0,mean,first_legitimate_watermarked_coalition_copy,4.5931,0.9999,43.56,1,1.0000,1
wavmark,8,99,chinese:SSB0323,0,fwp,first_legitimate_watermarked_coalition_copy,4.5648,0.9998,41.74,1,1.0000,1
wavmark,8,100,chinese:SSB0323,1,mean,first_legitimate_watermarked_coalition_copy,4.5883,0.9999,43.46,1,1.0000,1
wavmark,8,100,chinese:SSB0323,1,fwp,first_legitimate_watermarked_coalition_copy,4.5781,0.9999,42.45,1,1.0000,1
wavmark,8,101,chinese:SSB0323,2,mean,first_legitimate_watermarked_coalition_copy,4.5892,0.9999,44.32,1,1.0000,1
wavmark,8,101,chinese:SSB0323,2,fwp,first_legitimate_watermarked_coalition_copy,4.5610,0.9999,41.95,1,1.0000,1
wavmark,8,102,chinese:SSB0338,0,mean,first_legitimate_watermarked_coalition_copy,4.4968,0.9996,39.08,1,1.0000,1
