model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
wavmark,2,111,chinese:SSB0342,1,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,2,2,uniform,1,14,0.8750,4.5490,0.9990,44.16
wavmark,2,112,chinese:SSB0342,2,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,2,2,uniform,1,14,0.8750,4.5800,0.9982,48.21
wavmark,2,113,chinese:SSB0342,3,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,2,2,uniform,1,14,0.8750,4.5737,0.9990,46.15
wavmark,2,114,chinese:SSB0354,1,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,2,2,uniform,1,12,0.7500,4.5554,0.9989,45.80
wavmark,2,115,chinese:SSB0354,2,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,2,2,uniform,1,14,0.8750,4.5160,0.9990,45.06
wavmark,2,116,chinese:SSB0354,3,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,2,2,uniform,1,14,0.8750,4.6045,0.9996,49.24
wavmark,2,117,chinese:SSB0366,1,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,2,2,uniform,1,15,0.9375,4.5517,0.9984,42.54
wavmark,2,118,chinese:SSB0366,2,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,2,2,uniform,1,15,0.9375,4.5534,0.9994,44.04
wavmark,2,119,chinese:SSB0366,3,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,2,2,uniform,1,11,0.6875,4.5902,0.9995,41.42
wavmark,2,120,chinese:SSB0375,1,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,2,2,uniform,1,13,0.8125,4.5938,0.9999,44.85
wavmark,2,121,chinese:SSB0375,2,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,2,2,uniform,1,15,0.9375,4.6075,1.0000,47.76
wavmark,2,122,chinese:SSB0375,3,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,2,2,uniform,1,11,0.6875,4.5637,1.0000,44.77
wavmark,2,123,chinese:SSB0379,1,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,2,2,uniform,1,15,0.9375,4.5722,0.9993,43.82
wavmark,2,124,chinese:SSB0379,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,2,2,uniform,1,15,0.9375,4.5280,0.9998,44.49
wavmark,2,125,chinese:SSB0379,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,2,2,uniform,1,15,0.9375,4.6010,0.9996,45.75
wavmark,2,126,chinese:SSB0380,1,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,2,2,uniform,1,14,0.8750,4.5249,0.9992,40.77
wavmark,2,127,chinese:SSB0380,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,2,2,uniform,1,15,0.9375,4.4924,0.9991,40.86
wavmark,2,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,2,2,uniform,1,12,0.7500,4.5681,0.9994,41.27
wavmark,2,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,2,2,uniform,1,13,0.8125,4.5821,0.9997,43.28
wavmark,2,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,2,2,uniform,1,14,0.8750,4.5877,0.9998,43.84
wavmark,2,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,2,2,uniform,1,12,0.7500,4.5860,0.9998,42.91
wavmark,2,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,2,2,uniform,1,14,0.8750,4.5848,0.9995,44.07
wavmark,2,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,2,2,uniform,1,15,0.9375,4.6244,0.9997,46.61
wavmark,2,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,2,2,uniform,1,15,0.9375,4.6107,0.9995,46.13
wavmark,2,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,2,2,uniform,1,12,0.7500,4.5714,0.9999,44.13
wavmark,2,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,2,2,uniform,1,13,0.8125,4.6004,0.9999,45.78
wavmark,2,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,2,2,uniform,1,14,0.8750,4.5429,0.9999,44.78
wavmark,2,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,2,2,uniform,1,13,0.8125,4.4946,0.9979,43.63
wavmark,2,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,2,2,uniform,1,15,0.9375,4.5793,0.9998,45.45
wavmark,2,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,2,2,uniform,1,12,0.7500,4.5393,0.9979,43.11
wavmark,2,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,2,2,uniform,1,14,0.8750,4.5893,0.9972,46.03
wavmark,2,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,2,2,uniform,1,14,0.8750,4.6070,0.9988,46.07
wavmark,2,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,2,2,uniform,1,13,0.8125,4.5622,0.9991,44.44
wavmark,2,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,2,2,uniform,1,12,0.7500,4.5133,0.9996,44.78
wavmark,2,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,2,2,uniform,1,11,0.6875,4.4417,0.9994,44.03
wavmark,2,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,2,2,uniform,1,11,0.6875,4.5315,0.9997,45.11
wavmark,2,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,2,2,uniform,1,13,0.8125,4.6014,0.9998,45.61
wavmark,2,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,2,2,uniform,1,12,0.7500,4.5162,0.9943,44.99
wavmark,2,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,2,2,uniform,1,15,0.9375,4.5205,0.9933,44.89
wavmark,2,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,2,2,uniform,1,12,0.7500,4.6223,0.9989,41.20
wavmark,2,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,2,2,uniform,1,13,0.8125,4.6233,0.9994,40.48
wavmark,2,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,2,2,uniform,1,12,0.7500,4.6223,0.9995,40.85
wavmark,2,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,2,2,uniform,1,13,0.8125,4.4990,0.9916,45.89
wavmark,2,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,2,2,uniform,1,11,0.6875,4.5437,0.9980,45.26
wavmark,2,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,2,2,uniform,1,12,0.7500,4.5973,0.9996,45.83
wavmark,2,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,2,2,uniform,1,12,0.7500,4.6169,0.9999,44.83
