model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,reference_payload,published_pesq,published_stoi,published_si_sdr,recomputed_si_sdr,snr,si_sdr_abs_error,visqol,si_sdr_for_table
audioseal,2,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,"[61602, 21812]",61602,4.5854,0.9997,32.54,32.539348,32.541819,0.000652,4.97662852,32.54
audioseal,2,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,"[21454, 62826]",21454,4.5933,0.9997,33.06,33.057153,33.058949,0.002847,4.96791252,33.06
audioseal,2,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,"[42242, 41788]",42242,4.608,0.9997,32.34,32.342439,32.343468,0.002439,4.98308192,32.34
audioseal,2,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,"[49336, 12836]",49336,4.5828,0.9998,32.07,32.069531,32.072395,0.000469,4.98034289,32.07
audioseal,2,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,"[30992, 7667]",30992,4.6124,0.9998,35.14,35.14386,35.144209,0.00386,4.97980166,35.14
audioseal,2,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,"[112, 2608]",112,4.6247,0.9999,38.27,38.271949,38.272531,0.001949,4.98467899,38.27
audioseal,2,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,"[58593, 41537]",58593,4.6287,0.9997,39.64,39.644293,39.644209,0.004293,4.99064191,39.64
audioseal,2,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,"[52874, 31399]",52874,4.6135,0.9994,36.06,36.06237,36.063134,0.00237,4.98848616,36.06
audioseal,2,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,"[56224, 35049]",56224,4.5923,0.9995,33.8,33.804867,33.806647,0.004867,4.96680999,33.8
audioseal,2,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,"[46189, 23632]",46189,4.5987,0.9998,36.96,36.963277,36.963883,0.003277,4.93682918,36.96
audioseal,2,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,"[43547, 6532]",43547,4.5933,0.997,35.4,35.395957,35.396706,0.004043,4.94488697,35.4
audioseal,2,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,"[31184, 23515]",31184,4.599,0.9992,35.66,35.66185,35.662194,0.00185,4.9048977,35.66
audioseal,2,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,"[53819, 10711]",53819,4.585,0.9963,37.71,37.705212,37.705812,0.004788,4.90705263,37.71
audioseal,2,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,"[22941, 4532]",22941,4.5963,0.9952,32.95,32.953016,32.954333,0.003016,4.94130055,32.95
audioseal,2,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,"[46212, 9361]",46212,4.6227,0.9992,36.76,36.761744,36.761304,0.001744,4.95385423,36.76
audioseal,2,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,"[28247, 60175]",28247,4.6161,0.9991,36.88,36.883194,36.883869,0.003194,4.97092504,36.88
audioseal,2,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,"[25490, 6399]",25490,4.583,0.9991,37.36,37.359539,37.360153,0.000461,4.75384772,37.36
audioseal,2,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,"[57464, 8966]",57464,4.588,0.9992,36.6,36.604119,36.605176,0.004119,4.89926426,36.6
audioseal,2,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,"[34469, 16767]",34469,4.5832,0.9994,39.68,39.677868,39.677182,0.002132,4.87855613,39.68
audioseal,2,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,"[27401, 57669]",27401,4.6167,0.9992,37.91,37.905771,37.906187,0.004229,4.94421751,37.91
audioseal,2,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,"[30281, 39864]",30281,4.5843,0.9984,34.69,34.691378,34.692551,0.001378,4.88066175,34.69
audioseal,2,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,"[47679, 4696]",47679,4.6154,0.9986,38.61,38.611431,38.611945,0.001431,4.93593063,38.61
audioseal,2,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,"[24199, 31849]",24199,4.6129,0.9981,34.65,34.652254,34.654053,0.002254,4.9748951,34.65
audioseal,2,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,"[56988, 32314]",56988,4.6175,0.9995,32.65,32.648842,32.65146,0.001158,4.98850631,32.65
audioseal,2,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,"[12130, 58252]",12130,4.5912,0.9993,34.39,34.388891,34.390554,0.001109,4.99226224,34.39
audioseal,2,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,"[31119, 25621]",31119,4.6266,0.9975,41.03,41.026503,41.102132,0.003497,4.99334114,41.03
audioseal,2,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,"[8967, 23274]",8967,4.6179,0.9989,38.26,38.261054,38.319211,0.001054,4.9877817,38.26
audioseal,2,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,"[15592, 37754]",15592,4.6192,0.9995,37.87,37.86912,37.953084,0.00088,4.98437967,37.87
audioseal,2,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,"[35459, 18020]",35459,4.6195,0.9997,38.46,38.461622,38.459784,0.001622,4.99119306,38.46
audioseal,2,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,"[22693, 27935]",22693,4.6194,0.9997,36.8,36.798643,36.79907,0.001357,4.98016067,36.8
audioseal,2,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,"[11872, 35531]",11872,4.6122,0.9996,39.76,39.761254,39.761465,0.001254,4.98485108,39.76
audioseal,2,159,english:1069,1,dataset/collusion_300/english/1069/english_1069_01.wav,"[27216, 50792]",27216,4.6315,0.9999,39.8,39.795238,39.795275,0.004762,4.99177013,39.8
audioseal,2,160,english:1069,2,dataset/collusion_300/english/1069/english_1069_02.wav,"[34007, 3276]",34007,4.6217,0.9999,40.66,40.663831,40.662112,0.003831,4.99618427,40.66
audioseal,2,161,english:1069,3,dataset/collusion_300/english/1069/english_1069_03.wav,"[14782, 6097]",14782,4.6185,0.9999,36.71,36.706747,36.707346,0.003253,4.99183781,36.71
audioseal,2,162,english:1081,1,dataset/collusion_300/english/1081/english_1081_01.wav,"[4730, 42807]",4730,4.614,0.9997,40.25,40.250771,40.251022,0.000771,4.99073156,40.25
audioseal,2,163,english:1081,2,dataset/collusion_300/english/1081/english_1081_02.wav,"[7247, 45942]",7247,4.6111,0.9994,41.0,40.995155,40.994724,0.004845,4.99218534,41.0
audioseal,2,164,english:1081,3,dataset/collusion_300/english/1081/english_1081_03.wav,"[41404, 17835]",41404,4.6218,0.9998,40.05,40.050678,40.050969,0.000678,4.98922884,40.05
audioseal,2,165,english:1088,1,dataset/collusion_300/english/1088/english_1088_01.wav,"[21141, 10939]",21141,4.619,0.9998,41.9,41.899611,41.899573,0.000389,4.98855837,41.9
audioseal,2,166,english:1088,2,dataset/collusion_300/english/1088/english_1088_02.wav,"[3698, 31165]",3698,4.5986,0.9993,39.32,39.316404,39.316494,0.003596,4.98293663,39.32
audioseal,2,167,english:1088,3,dataset/collusion_300/english/1088/english_1088_03.wav,"[28113, 25344]",28113,4.6153,0.9997,40.79,40.786084,40.785705,0.003916,4.98795766,40.79
audioseal,2,168,english:1098,1,dataset/collusion_300/english/1098/english_1098_01.wav,"[22707, 10525]",22707,4.6121,0.9999,43.45,43.449665,43.449269,0.000335,4.97315234,43.45
audioseal,2,169,english:1098,2,dataset/collusion_300/english/1098/english_1098_02.wav,"[14173, 15559]",14173,4.6185,0.9999,43.99,43.988788,43.985519,0.001212,4.97653335,43.99
audioseal,2,170,english:1098,3,dataset/collusion_300/english/1098/english_1098_03.wav,"[17783, 28580]",17783,4.6119,0.9998,37.43,37.433379,37.434066,0.003379,4.9527651,37.43
audioseal,2,171,english:1116,1,dataset/collusion_300/english/1116/english_1116_01.wav,"[63051, 44603]",63051,4.6037,0.9998,38.42,38.415992,38.416187,0.004008,4.96984725,38.42
audioseal,2,172,english:1116,2,dataset/collusion_300/english/1116/english_1116_02.wav,"[1250, 48009]",1250,4.6008,0.9998,36.74,36.743388,36.744434,0.003388,4.98701807,36.74
audioseal,2,173,english:1116,3,dataset/collusion_300/english/1116/english_1116_03.wav,"[6087, 19300]",6087,4.5964,0.9996,34.21,34.213986,34.215793,0.003986,4.98539277,34.21
audioseal,2,174,english:118,1,dataset/collusion_300/english/118/english_118_01.wav,"[41496, 44857]",41496,4.6159,0.9994,38.65,38.652036,38.652332,0.002036,4.99508872,38.65
audioseal,2,175,english:118,2,dataset/collusion_300/english/118/english_118_02.wav,"[27175, 44976]",27175,4.618,0.9993,35.17,35.168426,35.169354,0.001574,4.95862811,35.17
audioseal,2,176,english:118,3,dataset/collusion_300/english/118/english_118_03.wav,"[38089, 16583]",38089,4.6221,0.9999,38.26,38.263129,38.263585,0.003129,4.97140634,38.26
audioseal,2,177,english:1183,1,dataset/collusion_300/english/1183/english_1183_01.wav,"[57854, 45651]",57854,4.6163,0.9998,37.04,37.041715,37.042697,0.001715,4.9785724,37.04
audioseal,2,178,english:1183,2,dataset/collusion_300/english/1183/english_1183_02.wav,"[9994, 45880]",9994,4.6147,0.9998,40.12,40.116752,40.116615,0.003248,4.94902495,40.12
audioseal,2,179,english:1183,3,dataset/collusion_300/english/1183/english_1183_03.wav,"[15837, 3623]",15837,4.6112,0.9998,37.5,37.499979,37.500735,2.1e-05,4.96917206,37.5
audioseal,2,180,english:1235,1,dataset/collusion_300/english/1235/english_1235_01.wav,"[28582, 32420]",28582,4.6269,0.9988,39.33,39.331581,39.331661,0.001581,4.99235258,39.33
audioseal,2,181,english:1235,2,dataset/collusion_300/english/1235/english_1235_02.wav,"[340, 14448]",340,4.6092,0.993,37.65,37.654746,37.655448,0.004746,4.98396735,37.65
audioseal,2,182,english:1235,3,dataset/collusion_300/english/1235/english_1235_03.wav,"[15336, 56877]",15336,4.5994,0.9944,34.94,34.944019,34.944737,0.004019,4.90196529,34.94
audioseal,2,183,english:1246,1,dataset/collusion_300/english/1246/english_1246_01.wav,"[18172, 40344]",18172,4.6025,0.9995,36.07,36.070298,36.069225,0.000298,4.98181546,36.07
audioseal,2,184,english:1246,2,dataset/collusion_300/english/1246/english_1246_02.wav,"[42205, 27049]",42205,4.6027,0.9997,35.14,35.138101,35.138952,0.001899,4.97330117,35.14
audioseal,2,185,english:1246,3,dataset/collusion_300/english/1246/english_1246_03.wav,"[31990, 47715]",31990,4.6054,0.9994,34.67,34.674052,34.675351,0.004052,4.98627072,34.67
audioseal,2,186,english:125,1,dataset/collusion_300/english/125/english_125_01.wav,"[29044, 34916]",29044,4.6055,0.9982,35.5,35.501659,35.501434,0.001659,4.96534781,35.5
audioseal,2,187,english:125,2,dataset/collusion_300/english/125/english_125_02.wav,"[52930, 43041]",52930,4.5923,0.9987,33.48,33.47903,33.481169,0.00097,4.98621906,33.48
audioseal,2,188,english:125,3,dataset/collusion_300/english/125/english_125_03.wav,"[2486, 37221]",2486,4.5842,0.9985,37.01,37.006407,37.002771,0.003593,4.98113559,37.01
audioseal,2,189,english:1263,1,dataset/collusion_300/english/1263/english_1263_01.wav,"[54293, 28638]",54293,4.5815,0.9997,34.59,34.591481,34.593057,0.001481,4.95761089,34.59
audioseal,2,190,english:1263,2,dataset/collusion_300/english/1263/english_1263_02.wav,"[58102, 42760]",58102,4.5999,0.9996,33.99,33.992935,33.99385,0.002935,4.9534546,33.99
audioseal,2,191,english:1263,3,dataset/collusion_300/english/1263/english_1263_03.wav,"[31454, 44619]",31454,4.6033,0.9997,34.89,34.891424,34.891997,0.001424,4.98156463,34.89
audioseal,2,192,english:1334,1,dataset/collusion_300/english/1334/english_1334_01.wav,"[50757, 61946]",50757,4.5974,0.9987,35.2,35.199932,35.20032,6.8e-05,4.97057798,35.2
audioseal,2,193,english:1334,2,dataset/collusion_300/english/1334/english_1334_02.wav,"[30790, 22686]",30790,4.613,0.9998,40.52,40.515483,40.51407,0.004517,4.98015131,40.52
audioseal,2,194,english:1334,3,dataset/collusion_300/english/1334/english_1334_03.wav,"[13221, 55976]",13221,4.6154,0.9989,35.8,35.804477,35.80435,0.004477,4.98608426,35.8
audioseal,2,195,english:1355,1,dataset/collusion_300/english/1355/english_1355_01.wav,"[7602, 32160]",7602,4.6192,0.9998,43.75,43.746041,43.746237,0.003959,4.99368166,43.75
audioseal,2,196,english:1355,2,dataset/collusion_300/english/1355/english_1355_02.wav,"[58896, 56567]",58896,4.615,0.9998,36.08,36.081786,36.082915,0.001786,4.9786679,36.08
audioseal,2,197,english:1355,3,dataset/collusion_300/english/1355/english_1355_03.wav,"[37557, 54440]",37557,4.6199,0.9999,36.01,36.011764,36.012489,0.001764,4.98799406,36.01
audioseal,2,198,english:1363,1,dataset/collusion_300/english/1363/english_1363_01.wav,"[15719, 51870]",15719,4.5875,0.9984,37.28,37.280587,42.41716,0.000587,4.99625037,37.28
audioseal,2,199,english:1363,2,dataset/collusion_300/english/1363/english_1363_02.wav,"[39494, 55071]",39494,4.612,0.9975,38.14,38.143789,42.829692,0.003789,4.99373948,38.14
audioseal,2,200,english:1363,3,dataset/collusion_300/english/1363/english_1363_03.wav,"[37963, 16849]",37963,4.6217,0.9974,41.06,41.064534,45.947723,0.004534,4.99783376,41.06
audioseal,2,201,english:1447,1,dataset/collusion_300/english/1447/english_1447_01.wav,"[34262, 55501]",34262,4.5829,0.9963,34.05,34.048065,34.050111,0.001935,4.90892048,34.05
audioseal,2,202,english:1447,2,dataset/collusion_300/english/1447/english_1447_02.wav,"[15674, 47610]",15674,4.6153,0.9978,37.86,37.858521,37.860416,0.001479,4.97883702,37.86
audioseal,2,203,english:1447,3,dataset/collusion_300/english/1447/english_1447_03.wav,"[8482, 35590]",8482,4.613,0.9978,38.05,38.049212,38.050935,0.000788,4.98570904,38.05
audioseal,2,204,english:1455,1,dataset/collusion_300/english/1455/english_1455_01.wav,"[48197, 4074]",48197,4.5926,0.9994,35.51,35.506006,35.50527,0.003994,4.98230584,35.51
audioseal,2,205,english:1455,2,dataset/collusion_300/english/1455/english_1455_02.wav,"[11975, 30842]",11975,4.5906,0.9991,36.77,36.771062,36.772177,0.001062,4.98599621,36.77
audioseal,2,206,english:1455,3,dataset/collusion_300/english/1455/english_1455_03.wav,"[58198, 8410]",58198,4.6033,0.9997,36.75,36.748102,36.748747,0.001898,4.97756846,36.75
audioseal,2,207,english:150,1,dataset/collusion_300/english/150/english_150_01.wav,"[51849, 38485]",51849,4.6128,0.9994,36.43,36.433771,38.334239,0.003771,4.98689793,36.43
audioseal,2,208,english:150,2,dataset/collusion_300/english/150/english_150_02.wav,"[24418, 14222]",24418,4.6157,0.9992,36.78,36.780692,39.047784,0.000692,4.98796074,36.78
audioseal,2,209,english:150,3,dataset/collusion_300/english/150/english_150_03.wav,"[64431, 27619]",64431,4.6327,0.9989,39.59,39.588618,41.431918,0.001382,4.99575879,39.59
audioseal,2,210,english:1502,1,dataset/collusion_300/english/1502/english_1502_01.wav,"[45987, 51388]",45987,4.5923,0.9978,37.62,37.615254,37.716508,0.004746,4.98231412,37.62
audioseal,2,211,english:1502,2,dataset/collusion_300/english/1502/english_1502_02.wav,"[21878, 12966]",21878,4.6052,0.9983,38.89,38.894832,39.060273,0.004832,4.97512796,38.89
audioseal,2,212,english:1502,3,dataset/collusion_300/english/1502/english_1502_03.wav,"[39482, 49674]",39482,4.6116,0.9985,42.87,42.873115,42.986596,0.003115,4.98855106,42.87
audioseal,2,213,english:1553,1,dataset/collusion_300/english/1553/english_1553_01.wav,"[55293, 25396]",55293,4.603,0.9997,33.83,33.830528,33.832268,0.000528,4.90424852,33.83
audioseal,2,214,english:1553,2,dataset/collusion_300/english/1553/english_1553_02.wav,"[50922, 56426]",50922,4.6132,0.9999,39.55,39.549231,39.549332,0.000769,4.98784149,39.55
audioseal,2,215,english:1553,3,dataset/collusion_300/english/1553/english_1553_03.wav,"[64274, 23109]",64274,4.6091,0.9999,35.25,35.252965,35.253354,0.002965,4.97734893,35.25
audioseal,2,216,english:1578,1,dataset/collusion_300/english/1578/english_1578_01.wav,"[24879, 11730]",24879,4.5846,0.9979,35.86,35.855992,35.85702,0.004008,4.97714954,35.86
audioseal,2,217,english:1578,2,dataset/collusion_300/english/1578/english_1578_02.wav,"[52095, 49702]",52095,4.6204,0.9995,36.7,36.702211,36.703194,0.002211,4.9682111,36.7
audioseal,2,218,english:1578,3,dataset/collusion_300/english/1578/english_1578_03.wav,"[45587, 41195]",45587,4.6168,0.9997,40.44,40.438193,40.438085,0.001807,4.98250104,40.44
audioseal,2,219,english:1594,1,dataset/collusion_300/english/1594/english_1594_01.wav,"[53772, 3250]",53772,4.5834,0.9995,32.28,32.284406,32.292342,0.004406,4.89222424,32.28
audioseal,2,220,english:1594,2,dataset/collusion_300/english/1594/english_1594_02.wav,"[2045, 23010]",2045,4.5857,0.9994,31.73,31.725306,31.730206,0.004694,4.93927453,31.73
audioseal,2,221,english:1594,3,dataset/collusion_300/english/1594/english_1594_03.wav,"[33112, 44858]",33112,4.5958,0.9995,34.24,34.241417,34.247916,0.001417,4.99367452,34.24
audioseal,2,222,english:1624,1,dataset/collusion_300/english/1624/english_1624_01.wav,"[47545, 33713]",47545,4.6184,0.9996,42.65,42.64719,42.647266,0.00281,4.99167855,42.65
audioseal,2,223,english:1624,2,dataset/collusion_300/english/1624/english_1624_02.wav,"[56056, 23017]",56056,4.6114,0.9998,39.5,39.501033,39.500465,0.001033,4.99038748,39.5
audioseal,2,224,english:1624,3,dataset/collusion_300/english/1624/english_1624_03.wav,"[12193, 52014]",12193,4.5969,0.9996,36.76,36.755314,36.755814,0.004686,4.90183235,36.76
audioseal,2,225,english:163,1,dataset/collusion_300/english/163/english_163_01.wav,"[51461, 13054]",51461,4.5803,0.9978,37.72,37.721321,37.72199,0.001321,4.96150799,37.72
audioseal,2,226,english:163,2,dataset/collusion_300/english/163/english_163_02.wav,"[17453, 58444]",17453,4.6244,0.9974,41.28,41.280996,41.279393,0.000996,4.99273357,41.28
audioseal,2,227,english:163,3,dataset/collusion_300/english/163/english_163_03.wav,"[48213, 12462]",48213,4.6156,0.9974,39.97,39.967955,39.968873,0.002045,4.98801049,39.97
audioseal,2,228,english:1723,1,dataset/collusion_300/english/1723/english_1723_01.wav,"[30195, 38808]",30195,4.6011,0.9988,36.08,36.079871,36.056827,0.000129,4.96725384,36.08
audioseal,2,229,english:1723,2,dataset/collusion_300/english/1723/english_1723_02.wav,"[25548, 1152]",25548,4.6103,0.9995,34.06,34.062102,34.04792,0.002102,4.9810025,34.06
audioseal,2,230,english:1723,3,dataset/collusion_300/english/1723/english_1723_03.wav,"[15349, 33807]",15349,4.5735,0.9988,31.26,31.257395,31.254112,0.002605,4.96730736,31.26
audioseal,2,231,english:1737,1,dataset/collusion_300/english/1737/english_1737_01.wav,"[5623, 61370]",5623,4.5817,0.9991,34.35,34.347701,34.348041,0.002299,4.9642357,34.35
audioseal,2,232,english:1737,2,dataset/collusion_300/english/1737/english_1737_02.wav,"[11266, 15817]",11266,4.609,0.9987,36.34,36.342078,36.337687,0.002078,4.98953855,36.34
audioseal,2,233,english:1737,3,dataset/collusion_300/english/1737/english_1737_03.wav,"[12233, 60822]",12233,4.6055,0.9994,36.77,36.773824,36.774498,0.003824,4.98654561,36.77
audioseal,2,234,english:1743,1,dataset/collusion_300/english/1743/english_1743_01.wav,"[59587, 11902]",59587,4.6125,0.9999,37.07,37.066689,37.067227,0.003311,4.95339849,37.07
audioseal,2,235,english:1743,2,dataset/collusion_300/english/1743/english_1743_02.wav,"[59198, 24290]",59198,4.6163,0.9998,40.56,40.55792,40.557946,0.00208,4.9422372,40.56
audioseal,2,236,english:1743,3,dataset/collusion_300/english/1743/english_1743_03.wav,"[46496, 59280]",46496,4.6226,0.9999,42.63,42.633102,42.632644,0.003102,4.98680781,42.63
audioseal,2,237,english:1841,1,dataset/collusion_300/english/1841/english_1841_01.wav,"[33879, 53983]",33879,4.6098,0.9999,38.34,38.336365,38.336965,0.003635,4.99269921,38.34
audioseal,2,238,english:1841,2,dataset/collusion_300/english/1841/english_1841_02.wav,"[42928, 55294]",42928,4.6043,0.9998,36.99,36.989277,36.990194,0.000723,4.97644204,36.99
audioseal,2,239,english:1841,3,dataset/collusion_300/english/1841/english_1841_03.wav,"[60908, 24882]",60908,4.6139,0.9999,39.24,39.240938,39.241519,0.000938,4.98474424,39.24
audioseal,2,240,english:1867,1,dataset/collusion_300/english/1867/english_1867_01.wav,"[64191, 27869]",64191,4.6193,1.0,36.14,36.141512,36.142144,0.001512,4.99250068,36.14
audioseal,2,241,english:1867,2,dataset/collusion_300/english/1867/english_1867_02.wav,"[12659, 879]",12659,4.6302,0.9999,37.32,37.324112,37.324897,0.004112,4.98449781,37.32
audioseal,2,242,english:1867,3,dataset/collusion_300/english/1867/english_1867_03.wav,"[22807, 6749]",22807,4.6116,0.9999,34.9,34.899147,34.898545,0.000853,4.99306154,34.9
audioseal,2,243,english:1898,1,dataset/collusion_300/english/1898/english_1898_01.wav,"[12463, 21380]",12463,4.585,0.9991,35.09,35.094699,35.094204,0.004699,4.94664766,35.09
audioseal,2,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[53039, 17155]",53039,4.6207,0.9995,37.45,37.454215,37.454632,0.004215,4.99094,37.45
audioseal,2,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[58582, 15337]",58582,4.5742,0.9993,34.9,34.898173,34.898242,0.001827,4.88458817,34.9
audioseal,2,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[60054, 33467]",60054,4.6144,0.9978,39.03,39.034197,39.034839,0.004197,4.96277022,39.03
audioseal,2,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[30625, 59881]",30625,4.6146,0.9999,39.14,39.143154,39.142091,0.003154,4.99294306,39.14
audioseal,2,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[47260, 63873]",47260,4.6075,0.9996,39.24,39.243051,39.243632,0.003051,4.9834149,39.24
audioseal,2,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[53258, 32016]",53258,4.5948,0.9997,37.52,37.523983,37.524821,0.003983,4.98580884,37.52
audioseal,2,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[58566, 41216]",58566,4.6211,0.9998,37.51,37.506877,37.507606,0.003123,4.97521222,37.51
audioseal,2,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[48666, 10610]",48666,4.6279,0.9998,36.8,36.796684,36.797177,0.003316,4.98661549,36.8
