model,K,spk,local_t,gi,restart,start_id,objective,weights
audioseal,5,chinese:SSB0012,0,3,1,1,0.0000019018,0.15467400;0.36768501;0.00000000;0.23471176;0.24292923
audioseal,5,chinese:SSB0012,0,3,1,2,0.0000019023,0.15344241;0.36782068;0.00000000;0.24592190;0.23281501
audioseal,5,chinese:SSB0012,0,3,1,3,0.0000019023,0.15471945;0.36774957;0.00000000;0.24336083;0.23417015
audioseal,5,chinese:SSB0012,0,3,1,4,0.0000019023,0.15471945;0.36774957;0.00000000;0.24336083;0.23417015
audioseal,5,chinese:SSB0012,0,3,1,5,0.0000019023,0.15344240;0.36782068;0.00000000;0.24592190;0.23281502
audioseal,5,chinese:SSB0012,0,3,1,6,0.0000019023,0.15471945;0.36774957;0.00000000;0.24336083;0.23417015
audioseal,5,chinese:SSB0012,0,3,2,0,0.0000019022,0.16081083;0.36913933;0.00000000;0.24255276;0.22749708
audioseal,5,chinese:SSB0012,0,3,2,1,0.0000019018,0.15467400;0.36768501;0.00000000;0.23471176;0.24292923
audioseal,5,chinese:SSB0012,0,3,2,2,0.0000019018,0.15467400;0.36768501;0.00000000;0.23471176;0.24292923
audioseal,5,chinese:SSB0012,0,3,2,3,0.0000019023,0.15344240;0.36782068;0.00000000;0.24592190;0.23281502
audioseal,5,chinese:SSB0012,0,3,2,4,0.0000019023,0.15344242;0.36782068;0.00000000;0.24592189;0.23281501
audioseal,5,chinese:SSB0012,0,3,2,5,0.0000019023,0.15344240;0.36782068;0.00000000;0.24592190;0.23281502
audioseal,5,chinese:SSB0012,0,3,2,6,0.0000019014,0.13247153;0.36531343;0.00000000;0.25855968;0.24365537
audioseal,5,chinese:SSB0012,0,3,3,0,0.0000019022,0.16081083;0.36913933;0.00000000;0.24255276;0.22749708
audioseal,5,chinese:SSB0012,0,3,3,1,0.0000019018,0.15467400;0.36768501;0.00000000;0.23471176;0.24292923
audioseal,5,chinese:SSB0012,0,3,3,2,0.0000019009,0.12801365;0.36606381;0.00000000;0.26672779;0.23919475
audioseal,5,chinese:SSB0012,0,3,3,3,0.0000019016,0.13403937;0.36622624;0.00000000;0.25995491;0.23977949
audioseal,5,chinese:SSB0012,0,3,3,4,0.0000019016,0.13403937;0.36622624;0.00000000;0.25995491;0.23977949
audioseal,5,chinese:SSB0012,0,3,3,5,0.0000019023,0.15344241;0.36782070;0.00000000;0.24592189;0.23281500
audioseal,5,chinese:SSB0012,0,3,3,6,0.0000019023,0.15344240;0.36782068;0.00000000;0.24592190;0.23281502
audioseal,5,chinese:SSB0016,0,4,0,0,0.0000001443,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
audioseal,5,chinese:SSB0016,0,4,0,1,0.0000001500,0.34858857;0.00802390;0.14402554;0.15077346;0.34858853
audioseal,5,chinese:SSB0016,0,4,0,2,0.0000001485,0.27643271;0.17221575;0.00877688;0.27128716;0.27128750
audioseal,5,chinese:SSB0016,0,4,0,3,0.0000001500,0.34858857;0.00802390;0.14402554;0.15077346;0.34858853
audioseal,5,chinese:SSB0016,0,4,0,4,0.0000001478,0.28967352;0.18503857;0.14494106;0.14494137;0.23540548
