model,K,spk,local_t,gi,restart,start_id,objective,weights
wmcodec,8,chinese:SSB0016,0,4,3,1,0.0000074970,0.12560176;0.10693430;0.13682710;0.12687047;0.04310654;0.16772144;0.08745015;0.20548823
wmcodec,8,chinese:SSB0016,0,4,3,2,0.0000074968,0.12658864;0.10986900;0.13476258;0.12484076;0.04231865;0.16809882;0.08472250;0.20879906
wmcodec,8,chinese:SSB0016,0,4,3,3,0.0000074970,0.12652131;0.10697332;0.13658673;0.12589328;0.04182135;0.16896535;0.08713276;0.20610590
wmcodec,8,chinese:SSB0016,0,4,3,4,0.0000074970,0.12560176;0.10693430;0.13682710;0.12687047;0.04310654;0.16772144;0.08745015;0.20548823
wmcodec,8,chinese:SSB0016,0,4,3,5,0.0000074969,0.12640428;0.10555986;0.13553742;0.12762987;0.04392717;0.16775562;0.08655247;0.20663330
wmcodec,8,chinese:SSB0016,0,4,3,6,0.0000074969,0.12586124;0.10489633;0.13545752;0.12866404;0.04229477;0.16703396;0.08906392;0.20672823
wmcodec,8,chinese:SSB0018,0,5,0,0,0.0001113115,0.01430811;0.16826964;0.19340020;0.10345824;0.05145808;0.15015280;0.14689425;0.17205869
wmcodec,8,chinese:SSB0018,0,5,0,1,0.0001113115,0.01431310;0.16815662;0.19354954;0.10349936;0.05156683;0.14993656;0.14701259;0.17196538
wmcodec,8,chinese:SSB0018,0,5,0,2,0.0001113115,0.01436605;0.16821236;0.19366364;0.10352363;0.05151148;0.14977627;0.14710675;0.17183981
wmcodec,8,chinese:SSB0018,0,5,0,3,0.0001113115,0.01426674;0.16814143;0.19354824;0.10346069;0.05150974;0.15001372;0.14700566;0.17205380
wmcodec,8,chinese:SSB0018,0,5,0,4,0.0001113115,0.01433711;0.16822920;0.19356027;0.10356394;0.05147618;0.14992346;0.14697665;0.17193319
wmcodec,8,chinese:SSB0018,0,5,0,5,0.0001113115,0.01431310;0.16815662;0.19354954;0.10349936;0.05156683;0.14993656;0.14701259;0.17196538
