model,K,spk,local_t,gi,restart,start_id,objective,weights
timbrewm,8,chinese:SSB0012,0,3,0,0,0.0000034837,0.25617151;0.06906336;0.02212856;0.01703093;0.07153154;0.25334378;0.17444808;0.13628224
timbrewm,8,chinese:SSB0012,0,3,0,1,0.0000034835,0.25660178;0.06611341;0.01606678;0.02170344;0.07148852;0.25646031;0.17662502;0.13494074
timbrewm,8,chinese:SSB0012,0,3,0,2,0.0000034831,0.25717623;0.06585011;0.00795867;0.02398391;0.07447252;0.25645439;0.18327599;0.13082817
timbrewm,8,chinese:SSB0012,0,3,0,3,0.0000034835,0.25500189;0.07243448;0.02082976;0.01324103;0.07613522;0.25343789;0.16981336;0.13910636
timbrewm,8,chinese:SSB0012,0,3,0,4,0.0000034832,0.25389900;0.07615602;0.03001413;0.01453366;0.07302741;0.24724854;0.16032624;0.14479501
timbrewm,8,chinese:SSB0012,0,3,0,5,0.0000034829,0.25634301;0.06217920;0.00918608;0.02033403;0.07324399;0.26217390;0.19112800;0.12541178
timbrewm,8,chinese:SSB0012,0,3,0,6,0.0000034828,0.26143372;0.05990671;0.01167087;0.01391565;0.07317856;0.26264294;0.19405989;0.12319166
timbrewm,8,chinese:SSB0012,0,3,1,0,0.0000034837,0.25617151;0.06906336;0.02212856;0.01703093;0.07153154;0.25334378;0.17444808;0.13628224
timbrewm,8,chinese:SSB0012,0,3,1,1,0.0000034835,0.25660178;0.06611341;0.01606678;0.02170344;0.07148852;0.25646031;0.17662502;0.13494074
timbrewm,8,chinese:SSB0012,0,3,1,2,0.0000034834,0.25282187;0.07658868;0.02923795;0.01490096;0.07419602;0.24932847;0.16328544;0.13964061
timbrewm,8,chinese:SSB0012,0,3,1,3,0.0000034828,0.26143372;0.05990671;0.01167087;0.01391565;0.07317856;0.26264294;0.19405989;0.12319166
timbrewm,8,chinese:SSB0012,0,3,1,4,0.0000034835,0.25500189;0.07243448;0.02082976;0.01324103;0.07613522;0.25343789;0.16981336;0.13910636
timbrewm,8,chinese:SSB0012,0,3,1,5,0.0000034830,0.25254575;0.07613691;0.03167113;0.01777201;0.07151218;0.24589348;0.15691433;0.14755420
timbrewm,8,chinese:SSB0012,0,3,1,6,0.0000034834,0.25866608;0.07126163;0.02304230;0.01469407;0.06638473;0.25688353;0.17045106;0.13861660
