model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,3,chinese:SSB0012,2,11,21257,mean,1.224745,0,-3.680998
audioseal,3,chinese:SSB0012,2,11,21257,tct,1.224745,0,-1.755797
audioseal,3,chinese:SSB0012,2,11,54925,mean,1.240347,0,-0.821318
audioseal,3,chinese:SSB0012,2,11,54925,tct,1.240347,0,-1.626678
audioseal,3,chinese:SSB0012,2,11,62606,mean,1.278521,0,-3.869611
audioseal,3,chinese:SSB0012,2,11,62606,tct,1.278521,0,-1.589797
audioseal,3,chinese:SSB0012,2,11,13416,mean,1.279204,0,-7.431060
audioseal,3,chinese:SSB0012,2,11,13416,tct,1.279204,0,-3.458567
audioseal,3,chinese:SSB0012,2,11,18319,mean,1.308258,0,-3.254766
audioseal,3,chinese:SSB0012,2,11,18319,tct,1.308258,0,-3.121993
audioseal,3,chinese:SSB0012,2,11,29327,mean,1.308258,0,-2.664789
audioseal,3,chinese:SSB0012,2,11,29327,tct,1.308258,0,-3.475161
audioseal,3,chinese:SSB0012,2,11,25229,mean,1.308258,0,-2.942193
audioseal,3,chinese:SSB0012,2,11,25229,tct,1.308258,0,-3.520752
audioseal,3,chinese:SSB0016,0,12,46438,mean,0.912871,0,-1.878335
audioseal,3,chinese:SSB0016,0,12,46438,tct,0.912871,0,-1.550380
audioseal,3,chinese:SSB0016,0,12,45182,mean,1.145644,0,-1.367803
audioseal,3,chinese:SSB0016,0,12,45182,tct,1.145644,0,-2.217422
audioseal,3,chinese:SSB0016,0,12,40558,mean,1.154701,0,-1.803754
audioseal,3,chinese:SSB0016,0,12,40558,tct,1.154701,0,-1.078289
audioseal,3,chinese:SSB0016,0,12,39278,mean,1.224745,0,-2.476827
audioseal,3,chinese:SSB0016,0,12,39278,tct,1.224745,0,-0.667860
audioseal,3,chinese:SSB0016,0,12,39034,mean,1.224745,0,-2.997327
audioseal,3,chinese:SSB0016,0,12,39034,tct,1.224745,0,-1.037936
audioseal,3,chinese:SSB0016,0,12,39549,mean,1.224745,0,-5.263710
audioseal,3,chinese:SSB0016,0,12,39549,tct,1.224745,0,-1.914762
audioseal,3,chinese:SSB0016,0,12,48255,mean,1.322876,0,-1.646766
audioseal,3,chinese:SSB0016,0,12,48255,tct,1.322876,0,-1.157823
audioseal,3,chinese:SSB0016,0,12,46710,mean,1.322876,0,-2.573066
audioseal,3,chinese:SSB0016,0,12,46710,tct,1.322876,0,-2.158809
audioseal,3,chinese:SSB0016,0,12,13694,mean,1.322876,0,-1.871410
audioseal,3,chinese:SSB0016,0,12,13694,tct,1.322876,0,-2.509796
audioseal,3,chinese:SSB0016,0,12,38250,mean,1.322876,0,-2.065744
audioseal,3,chinese:SSB0016,0,12,38250,tct,1.322876,0,-2.232210
audioseal,3,chinese:SSB0016,1,13,43922,mean,0.912871,0,-2.036571
audioseal,3,chinese:SSB0016,1,13,43922,tct,0.912871,0,-1.196589
audioseal,3,chinese:SSB0016,1,13,43422,mean,1.154701,0,-3.492515
audioseal,3,chinese:SSB0016,1,13,43422,tct,1.154701,0,-2.094088
audioseal,3,chinese:SSB0016,1,13,43295,mean,1.154701,0,-3.314281
audioseal,3,chinese:SSB0016,1,13,43295,tct,1.154701,0,-2.128590
audioseal,3,chinese:SSB0016,1,13,43343,mean,1.246046,0,-3.502423
audioseal,3,chinese:SSB0016,1,13,43343,tct,1.246046,0,-2.400471
audioseal,3,chinese:SSB0016,1,13,43932,mean,1.354006,0,-4.935451
audioseal,3,chinese:SSB0016,1,13,43932,tct,1.354006,0,-3.894256
audioseal,3,chinese:SSB0016,1,13,28488,mean,1.357242,0,-5.483720
audioseal,3,chinese:SSB0016,1,13,28488,tct,1.357242,0,-1.731204
audioseal,3,chinese:SSB0016,1,13,25450,mean,1.357242,0,-5.642965
audioseal,3,chinese:SSB0016,1,13,25450,tct,1.357242,0,-1.536707
audioseal,3,chinese:SSB0016,1,13,43851,mean,1.366902,0,-2.801412
audioseal,3,chinese:SSB0016,1,13,43851,tct,1.366902,0,-3.393995
audioseal,3,chinese:SSB0016,1,13,43367,mean,1.374369,0,-4.162509
audioseal,3,chinese:SSB0016,1,13,43367,tct,1.374369,0,-2.944735
audioseal,3,chinese:SSB0016,1,13,59733,mean,1.374369,0,-3.766067
audioseal,3,chinese:SSB0016,1,13,59733,tct,1.374369,0,-2.499265
audioseal,3,chinese:SSB0016,2,14,39664,mean,0.912871,0,-2.335967
audioseal,3,chinese:SSB0016,2,14,39664,tct,0.912871,0,-2.120048
audioseal,3,chinese:SSB0016,2,14,27108,mean,0.935414,0,-3.845026
audioseal,3,chinese:SSB0016,2,14,27108,tct,0.935414,0,-1.437946
audioseal,3,chinese:SSB0016,2,14,15505,mean,1.224745,0,-3.961080
audioseal,3,chinese:SSB0016,2,14,15505,tct,1.224745,0,-2.837165
audioseal,3,chinese:SSB0016,2,14,39569,mean,1.224745,0,-5.267457
audioseal,3,chinese:SSB0016,2,14,39569,tct,1.224745,0,-4.432703
audioseal,3,chinese:SSB0016,2,14,10724,mean,1.224745,0,-3.176338
audioseal,3,chinese:SSB0016,2,14,10724,tct,1.224745,0,-2.712113
audioseal,3,chinese:SSB0016,2,14,39124,mean,1.224745,0,-2.842834
audioseal,3,chinese:SSB0016,2,14,39124,tct,1.224745,0,-1.414472
audioseal,3,chinese:SSB0016,2,14,28337,mean,1.354006,0,-6.090690
audioseal,3,chinese:SSB0016,2,14,28337,tct,1.354006,0,-4.885113
audioseal,3,chinese:SSB0016,2,14,31208,mean,1.354006,0,-3.341260
audioseal,3,chinese:SSB0016,2,14,31208,tct,1.354006,0,-1.538693
audioseal,3,chinese:SSB0016,2,14,43248,mean,1.354006,0,-2.482003
audioseal,3,chinese:SSB0016,2,14,43248,tct,1.354006,0,-3.059568
audioseal,3,chinese:SSB0016,2,14,59876,mean,1.354006,0,-4.926617
audioseal,3,chinese:SSB0016,2,14,59876,tct,1.354006,0,-2.714209
audioseal,3,chinese:SSB0018,0,15,39669,mean,0.925820,0,-1.952070
audioseal,3,chinese:SSB0018,0,15,39669,tct,0.925820,0,-1.236234
audioseal,3,chinese:SSB0018,0,15,12881,mean,1.189384,0,-4.910634
audioseal,3,chinese:SSB0018,0,15,12881,tct,1.189384,0,-1.641452
audioseal,3,chinese:SSB0018,0,15,60353,mean,1.278337,0,-5.015144
audioseal,3,chinese:SSB0018,0,15,60353,tct,1.278337,0,-3.060465
audioseal,3,chinese:SSB0018,0,15,627,mean,1.279204,0,-6.795042
audioseal,3,chinese:SSB0018,0,15,627,tct,1.279204,0,-2.932570
audioseal,3,chinese:SSB0018,0,15,13169,mean,1.279204,0,-6.379309
audioseal,3,chinese:SSB0018,0,15,13169,tct,1.279204,0,-1.638709
audioseal,3,chinese:SSB0018,0,15,37493,mean,1.309307,0,-4.050149
audioseal,3,chinese:SSB0018,0,15,37493,tct,1.309307,0,-1.620630
audioseal,3,chinese:SSB0018,0,15,39157,mean,1.315944,0,-1.439552
audioseal,3,chinese:SSB0018,0,15,39157,tct,1.315944,0,-1.688199
audioseal,3,chinese:SSB0018,0,15,52689,mean,1.352504,0,-4.011571
audioseal,3,chinese:SSB0018,0,15,52689,tct,1.352504,0,-2.601224
audioseal,3,chinese:SSB0018,0,15,13907,mean,1.361491,0,-7.302279
