model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,3,chinese:SSB0018,2,17,single_copy,1,,-3.4126,-2.8179,4.6439,1.0000,144.38,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,mean,1,,-14.3000,-12.5139,4.3478,0.9871,15.46,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,rp,1,,-27.4422,-26.7517,4.4528,0.9906,17.46,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,random_dirichlet,1,,-8.8205,-8.3957,4.0729,0.9798,12.47,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,eep,1,,-27.4422,-26.7517,4.4528,0.9906,17.46,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,fwp,1,,-22.9833,-21.7857,4.3931,0.9894,16.51,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,dm,1,,-13.5182,-11.3569,4.3778,0.9879,15.88,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,tct,1,,-9.5347,-8.4913,4.2853,0.9855,14.56,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0018,2,17,payload_farthest,1,,-27.4422,-26.7517,4.4528,0.9906,17.46,0.0000,-0.0764,-8.4913,-8.4915
wmcodec,3,chinese:SSB0033,0,18,single_copy,0,,-0.0062,5.3673,4.6439,1.0000,147.92,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,mean,1,,-18.5502,-17.6325,4.3627,0.9885,20.51,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,rp,1,,-24.9956,-24.2015,4.4000,0.9903,21.40,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,random_dirichlet,1,,-19.6548,-18.7617,4.2071,0.9839,18.09,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,eep,1,,-24.9956,-24.2015,4.4000,0.9903,21.40,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,fwp,1,,-24.9956,-24.2015,4.4000,0.9903,21.40,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,dm,1,,-21.6106,-20.7209,4.3706,0.9889,20.74,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,tct,1,,-18.2524,-17.7364,4.3532,0.9889,20.50,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,0,18,payload_farthest,1,,-24.9956,-24.2015,4.4000,0.9903,21.40,0.5000,0.8931,-17.7364,-17.7364
wmcodec,3,chinese:SSB0033,1,19,single_copy,0,,-0.0034,5.8593,4.6439,1.0000,147.87,0.8660,-0.9489,-3.1523,-3.1523
wmcodec,3,chinese:SSB0033,1,19,mean,1,,-5.5044,-4.1310,4.3818,0.9884,20.89,0.8660,-0.9489,-3.1523,-3.1523
