model,k,trial_id,speaker,clip_index,source_path,sample_rate,coalition_payloads,codec,codec_setting,valid_post_codec_copy_count,all_post_codec_copies_valid,escaped,attribution_margin,pesq,stoi,si_sdr,snr
audioseal,5,124,chinese:SSB0379,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,16000,"[15702, 21639, 2752, 65379, 22330]",mp3_128k,MP3 128 kbps,5,1,1,6.01304245,4.478377,0.999831,30.022126,24.558613
audioseal,5,124,chinese:SSB0379,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,16000,"[15702, 21639, 2752, 65379, 22330]",none,none,5,1,1,6.02745438,4.567235,0.999837,32.718947,32.721241
audioseal,5,124,chinese:SSB0379,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,16000,"[15702, 21639, 2752, 65379, 22330]",opus_64k,Opus 64 kbps,5,1,1,5.96034336,4.539852,0.99952,29.250091,29.074501
audioseal,5,125,chinese:SSB0379,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,16000,"[55222, 59909, 6048, 32717, 46626]",mp3_128k,MP3 128 kbps,5,1,1,2.65456152,4.432439,0.998755,27.14494,23.523488
audioseal,5,125,chinese:SSB0379,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,16000,"[55222, 59909, 6048, 32717, 46626]",none,none,5,1,1,2.77208805,4.575006,0.998763,32.639147,32.641508
audioseal,5,125,chinese:SSB0379,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,16000,"[55222, 59909, 6048, 32717, 46626]",opus_64k,Opus 64 kbps,5,1,1,2.90337038,4.55296,0.998404,26.464962,26.321798
audioseal,5,126,chinese:SSB0380,1,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,16000,"[24877, 45660, 41617, 33824, 59749]",mp3_128k,MP3 128 kbps,5,1,1,3.26033688,4.539319,0.999225,28.578036,24.128693
audioseal,5,126,chinese:SSB0380,1,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,16000,"[24877, 45660, 41617, 33824, 59749]",none,none,5,1,1,3.28324032,4.57366,0.999235,28.66399,28.670252
audioseal,5,126,chinese:SSB0380,1,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,16000,"[24877, 45660, 41617, 33824, 59749]",opus_64k,Opus 64 kbps,5,1,1,3.29513693,4.553202,0.998604,27.613056,27.203116
audioseal,5,127,chinese:SSB0380,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,16000,"[13975, 65143, 30256, 58069, 15338]",mp3_128k,MP3 128 kbps,5,1,1,2.43493557,4.505773,0.999625,29.974832,24.605795
audioseal,5,127,chinese:SSB0380,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,16000,"[13975, 65143, 30256, 58069, 15338]",none,none,5,1,1,2.49119234,4.576892,0.999635,30.639782,30.643068
audioseal,5,127,chinese:SSB0380,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,16000,"[13975, 65143, 30256, 58069, 15338]",opus_64k,Opus 64 kbps,5,1,1,2.49670506,4.567393,0.998742,29.019369,28.405212
audioseal,5,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,16000,"[8223, 9327, 48783, 9855, 58795]",mp3_128k,MP3 128 kbps,5,1,1,1.05259514,4.482038,0.999786,29.847236,24.582851
audioseal,5,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,16000,"[8223, 9327, 48783, 9855, 58795]",none,none,5,1,1,1.06789589,4.601223,0.999795,32.282129,32.283061
audioseal,5,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,16000,"[8223, 9327, 48783, 9855, 58795]",opus_64k,Opus 64 kbps,5,1,1,1.03997993,4.580289,0.998905,29.602361,29.0804
audioseal,5,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,16000,"[25310, 52406, 53548, 3200, 27863]",mp3_128k,MP3 128 kbps,5,1,1,1.65172386,4.416134,0.999476,25.189945,22.627083
audioseal,5,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,16000,"[25310, 52406, 53548, 3200, 27863]",none,none,5,1,1,1.66808319,4.565676,0.999483,30.770924,30.773522
audioseal,5,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,16000,"[25310, 52406, 53548, 3200, 27863]",opus_64k,Opus 64 kbps,5,1,1,1.75698948,4.560526,0.999109,28.115469,27.911538
audioseal,5,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,16000,"[8111, 4082, 59251, 48859, 23343]",mp3_128k,MP3 128 kbps,5,1,1,2.58483791,4.473323,0.999633,27.866476,23.85116
audioseal,5,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,16000,"[8111, 4082, 59251, 48859, 23343]",none,none,5,1,1,2.58557987,4.605212,0.999642,33.230934,33.232783
audioseal,5,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,16000,"[8111, 4082, 59251, 48859, 23343]",opus_64k,Opus 64 kbps,5,1,1,2.59111786,4.58474,0.999292,29.808158,29.596823
audioseal,5,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,16000,"[1672, 8641, 13073, 59130, 35148]",mp3_128k,MP3 128 kbps,5,1,1,0.88861895,4.383266,0.999813,24.949737,22.488152
audioseal,5,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,16000,"[1672, 8641, 13073, 59130, 35148]",none,none,5,1,1,0.91569138,4.598401,0.99982,32.338915,32.339754
audioseal,5,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,16000,"[1672, 8641, 13073, 59130, 35148]",opus_64k,Opus 64 kbps,5,1,1,0.92854071,4.58039,0.999513,28.932671,28.713814
audioseal,5,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,16000,"[47404, 15702, 5053, 33775, 24445]",mp3_128k,MP3 128 kbps,5,1,1,3.96317291,4.478321,0.999655,29.449132,24.377144
audioseal,5,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,16000,"[47404, 15702, 5053, 33775, 24445]",none,none,5,1,1,3.85752249,4.583489,0.999669,32.357413,32.35933
audioseal,5,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,16000,"[47404, 15702, 5053, 33775, 24445]",opus_64k,Opus 64 kbps,5,1,1,3.8203516,4.558642,0.998242,28.986477,28.916253
audioseal,5,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,16000,"[21773, 12252, 56925, 32272, 30318]",mp3_128k,MP3 128 kbps,5,1,1,2.82028341,4.476667,0.999618,28.536465,24.074131
audioseal,5,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,16000,"[21773, 12252, 56925, 32272, 30318]",none,none,5,1,1,2.8502121,4.586055,0.999649,31.750881,31.753612
audioseal,5,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,16000,"[21773, 12252, 56925, 32272, 30318]",opus_64k,Opus 64 kbps,5,1,1,2.81181288,4.55757,0.998689,28.130392,28.094721
audioseal,5,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,16000,"[38812, 48030, 21445, 33480, 25339]",mp3_128k,MP3 128 kbps,5,1,1,3.14703941,4.5193,0.999143,29.817838,24.424679
audioseal,5,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,16000,"[38812, 48030, 21445, 33480, 25339]",none,none,5,1,1,3.16501236,4.594893,0.99917,31.810778,31.810614
audioseal,5,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,16000,"[38812, 48030, 21445, 33480, 25339]",opus_64k,Opus 64 kbps,5,1,1,3.08605862,4.559975,0.997927,28.246688,28.185025
audioseal,5,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,16000,"[62457, 34979, 39573, 11219, 53480]",mp3_128k,MP3 128 kbps,5,1,1,3.49618387,4.370177,0.999121,26.495429,23.239376
audioseal,5,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,16000,"[62457, 34979, 39573, 11219, 53480]",none,none,5,1,1,3.48744011,4.592156,0.999132,36.269849,36.27014
audioseal,5,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,16000,"[62457, 34979, 39573, 11219, 53480]",opus_64k,Opus 64 kbps,5,1,1,3.4635849,4.554264,0.998709,29.856072,29.722266
audioseal,5,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,16000,"[5799, 39753, 26020, 5630, 47806]",mp3_128k,MP3 128 kbps,5,1,1,3.10705948,4.393929,0.999516,27.041661,23.509883
audioseal,5,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,16000,"[5799, 39753, 26020, 5630, 47806]",none,none,5,1,1,3.12970114,4.596057,0.999528,35.639711,35.640204
audioseal,5,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,16000,"[5799, 39753, 26020, 5630, 47806]",opus_64k,Opus 64 kbps,5,1,1,3.07360506,4.556734,0.99904,30.540225,30.404492
audioseal,5,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,16000,"[37928, 12522, 8970, 41760, 2787]",mp3_128k,MP3 128 kbps,5,1,1,2.11040115,4.443509,0.999643,30.586555,24.721262
audioseal,5,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,16000,"[37928, 12522, 8970, 41760, 2787]",none,none,5,1,1,2.19064569,4.577581,0.999647,35.777475,35.778716
audioseal,5,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,16000,"[37928, 12522, 8970, 41760, 2787]",opus_64k,Opus 64 kbps,5,1,1,2.25545597,4.552465,0.999278,31.602602,31.468436
audioseal,5,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,16000,"[41000, 44696, 37246, 39367, 19310]",mp3_128k,MP3 128 kbps,5,1,1,1.91337824,4.472395,0.995407,35.382872,25.542624
audioseal,5,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,16000,"[41000, 44696, 37246, 39367, 19310]",none,none,5,1,1,1.96428967,4.571188,0.995423,36.618587,36.618516
audioseal,5,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,16000,"[41000, 44696, 37246, 39367, 19310]",opus_64k,Opus 64 kbps,5,1,1,1.84580374,4.54375,0.994558,31.837454,31.490194
audioseal,5,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,16000,"[45217, 15947, 49150, 36242, 51192]",mp3_128k,MP3 128 kbps,5,1,1,2.61105728,4.44629,0.99717,30.765397,24.785162
audioseal,5,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,16000,"[45217, 15947, 49150, 36242, 51192]",none,none,5,1,1,2.22103596,4.532546,0.997167,31.76182,31.764568
audioseal,5,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,16000,"[45217, 15947, 49150, 36242, 51192]",opus_64k,Opus 64 kbps,5,1,1,1.6267252,4.523047,0.996832,29.220963,29.014987
audioseal,5,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,16000,"[3478, 55955, 57714, 39216, 13944]",mp3_128k,MP3 128 kbps,5,1,1,0.77549791,4.413506,0.993789,32.658135,25.167072
audioseal,5,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,16000,"[3478, 55955, 57714, 39216, 13944]",none,none,5,1,1,0.85515928,4.542362,0.993816,35.574983,35.57637
audioseal,5,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,16000,"[3478, 55955, 57714, 39216, 13944]",opus_64k,Opus 64 kbps,5,1,1,0.78915787,4.529146,0.993182,30.718457,30.457485
audioseal,5,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,16000,"[50938, 58241, 38147, 38592, 32804]",mp3_128k,MP3 128 kbps,5,1,1,2.6885891,4.441064,0.995379,29.44473,24.418543
audioseal,5,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,16000,"[50938, 58241, 38147, 38592, 32804]",none,none,5,1,1,2.75560713,4.54035,0.995381,31.272888,31.276123
audioseal,5,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,16000,"[50938, 58241, 38147, 38592, 32804]",opus_64k,Opus 64 kbps,5,1,1,2.80348015,4.521758,0.995055,25.751928,25.6544
audioseal,5,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,16000,"[6274, 33403, 24730, 35953, 16259]",mp3_128k,MP3 128 kbps,5,1,1,3.8724556,4.467375,0.99834,32.126132,25.097098
audioseal,5,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,16000,"[6274, 33403, 24730, 35953, 16259]",none,none,5,1,1,3.83429241,4.576465,0.99835,34.899378,34.89921
audioseal,5,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,16000,"[6274, 33403, 24730, 35953, 16259]",opus_64k,Opus 64 kbps,5,1,1,3.89805794,4.553797,0.997964,24.131599,24.106637
audioseal,5,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,16000,"[15999, 27615, 19731, 42155, 46916]",mp3_128k,MP3 128 kbps,5,1,1,2.55318642,4.483126,0.998603,31.949259,25.039908
audioseal,5,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,16000,"[15999, 27615, 19731, 42155, 46916]",none,none,5,1,1,2.4632864,4.565835,0.998605,34.386159,34.387491
audioseal,5,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,16000,"[15999, 27615, 19731, 42155, 46916]",opus_64k,Opus 64 kbps,5,1,1,2.45962906,4.525071,0.998282,25.900655,25.784272
audioseal,5,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,16000,"[31773, 48428, 63059, 55449, 14381]",mp3_128k,MP3 128 kbps,5,1,1,0.93437338,4.474391,0.999593,33.211854,25.259096
audioseal,5,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,16000,"[31773, 48428, 63059, 55449, 14381]",none,none,5,1,1,0.93477917,4.607743,0.999596,40.076221,40.075261
audioseal,5,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,16000,"[31773, 48428, 63059, 55449, 14381]",opus_64k,Opus 64 kbps,5,1,1,0.96021032,4.575045,0.999323,31.4822,31.27127
audioseal,5,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,16000,"[12797, 37470, 34458, 11516, 27757]",mp3_128k,MP3 128 kbps,5,1,1,1.51194334,4.49859,0.999118,33.383024,25.276753
audioseal,5,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,16000,"[12797, 37470, 34458, 11516, 27757]",none,none,5,1,1,1.51288795,4.581879,0.999122,36.178344,36.17802
audioseal,5,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,16000,"[12797, 37470, 34458, 11516, 27757]",opus_64k,Opus 64 kbps,5,1,1,1.43910313,4.566936,0.998832,31.007516,30.839691
audioseal,5,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,16000,"[21426, 10600, 34538, 39577, 27063]",mp3_128k,MP3 128 kbps,5,1,1,3.438097,4.500626,0.998871,35.520161,25.554075
audioseal,5,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,16000,"[21426, 10600, 34538, 39577, 27063]",none,none,5,1,1,3.51214314,4.567298,0.998875,38.988024,38.988611
audioseal,5,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,16000,"[21426, 10600, 34538, 39577, 27063]",opus_64k,Opus 64 kbps,5,1,1,3.63094854,4.543465,0.998569,31.515846,31.305292
audioseal,5,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,16000,"[34651, 53702, 34296, 35507, 35731]",mp3_128k,MP3 128 kbps,5,1,1,0.55538654,4.47256,0.998485,31.552521,24.947626
audioseal,5,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,16000,"[34651, 53702, 34296, 35507, 35731]",none,none,5,1,1,0.56973028,4.603251,0.998489,35.100492,35.101754
audioseal,5,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,16000,"[34651, 53702, 34296, 35507, 35731]",opus_64k,Opus 64 kbps,5,1,1,0.54884052,4.566112,0.998151,30.577531,30.488259
audioseal,5,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,16000,"[27706, 26655, 35844, 6905, 39403]",mp3_128k,MP3 128 kbps,5,1,1,1.72866344,4.512682,0.998438,35.183924,25.523846
audioseal,5,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,16000,"[27706, 26655, 35844, 6905, 39403]",none,none,5,1,1,1.64332294,4.577844,0.998442,36.15761,36.158636
audioseal,5,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,16000,"[27706, 26655, 35844, 6905, 39403]",opus_64k,Opus 64 kbps,5,1,1,1.57377911,4.545964,0.99794,31.292783,31.131399
audioseal,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,16000,"[41497, 19531, 36990, 6394, 7666]",mp3_128k,MP3 128 kbps,5,1,1,1.31718588,4.493463,0.996673,32.928038,25.230162
audioseal,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,16000,"[41497, 19531, 36990, 6394, 7666]",none,none,5,1,1,1.47033548,4.579021,0.996682,35.657179,35.658031
audioseal,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,16000,"[41497, 19531, 36990, 6394, 7666]",opus_64k,Opus 64 kbps,5,1,1,1.69890881,4.559348,0.996221,30.30436,30.153087
audioseal,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,16000,"[40973, 50527, 54258, 54171, 40406]",mp3_128k,MP3 128 kbps,5,1,1,2.21243334,4.375913,0.994692,23.017514,21.301652
audioseal,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,16000,"[40973, 50527, 54258, 54171, 40406]",none,none,5,1,1,2.1730566,4.574791,0.994706,31.824466,31.825566
audioseal,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,16000,"[40973, 50527, 54258, 54171, 40406]",opus_64k,Opus 64 kbps,5,1,1,2.00015497,4.525989,0.992094,25.686304,25.52961
audioseal,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,16000,"[40282, 31985, 34735, 25629, 45805]",mp3_128k,MP3 128 kbps,5,1,1,4.19055605,4.385561,0.99829,24.837133,22.365794
audioseal,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,16000,"[40282, 31985, 34735, 25629, 45805]",none,none,5,1,1,4.09595871,4.569414,0.998294,30.363573,30.365543
audioseal,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,16000,"[40282, 31985, 34735, 25629, 45805]",opus_64k,Opus 64 kbps,5,1,1,4.66361809,4.51976,0.99623,25.946379,25.77253
audioseal,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,16000,"[42314, 42671, 61396, 12458, 56873]",mp3_128k,MP3 128 kbps,5,1,1,2.07984734,4.422116,0.99908,26.702115,23.309583
audioseal,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,16000,"[42314, 42671, 61396, 12458, 56873]",none,none,5,1,1,2.04741716,4.597588,0.999088,33.870999,33.868872
audioseal,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,16000,"[42314, 42671, 61396, 12458, 56873]",opus_64k,Opus 64 kbps,5,1,1,2.15351295,4.540753,0.997387,27.902237,27.746159
audioseal,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,16000,"[7963, 39371, 27245, 4268, 20143]",mp3_128k,MP3 128 kbps,5,1,1,3.10080147,4.576632,0.995898,35.852277,25.569406
audioseal,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,16000,"[7963, 39371, 27245, 4268, 20143]",none,none,5,1,1,3.15571785,4.612489,0.995919,36.464284,36.539508
audioseal,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,16000,"[7963, 39371, 27245, 4268, 20143]",opus_64k,Opus 64 kbps,5,1,1,3.09742165,4.588266,0.994237,27.569898,17.247181
audioseal,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,16000,"[42392, 6445, 18626, 26807, 533]",mp3_128k,MP3 128 kbps,5,1,1,5.11258984,4.553704,0.998288,34.48791,25.441293
audioseal,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,16000,"[42392, 6445, 18626, 26807, 533]",none,none,5,1,1,5.12289286,4.610579,0.998292,34.705075,34.76502
audioseal,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,16000,"[42392, 6445, 18626, 26807, 533]",opus_64k,Opus 64 kbps,5,1,1,4.22965431,4.601255,0.997758,28.373308,18.31013
audioseal,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,16000,"[61809, 5724, 19487, 36159, 16948]",mp3_128k,MP3 128 kbps,5,1,1,2.75544357,4.528393,0.999081,34.48016,25.475112
audioseal,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,16000,"[61809, 5724, 19487, 36159, 16948]",none,none,5,1,1,2.78238106,4.584332,0.999085,34.8271,34.912464
audioseal,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,16000,"[61809, 5724, 19487, 36159, 16948]",opus_64k,Opus 64 kbps,5,1,1,2.58647919,4.578587,0.998738,27.324096,16.822133
audioseal,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,16000,"[6388, 4387, 34593, 34446, 32965]",mp3_128k,MP3 128 kbps,5,1,1,3.1358099,4.54431,0.99934,33.073881,25.237998
audioseal,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,16000,"[6388, 4387, 34593, 34446, 32965]",none,none,5,1,1,3.17446136,4.600483,0.999341,34.282873,34.284554
audioseal,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,16000,"[6388, 4387, 34593, 34446, 32965]",opus_64k,Opus 64 kbps,5,1,1,3.07802916,4.596307,0.999104,30.569242,30.464109
audioseal,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,16000,"[5923, 19839, 16999, 62772, 38596]",mp3_128k,MP3 128 kbps,5,1,1,4.03964233,4.531688,0.999449,33.019901,25.237017
audioseal,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,16000,"[5923, 19839, 16999, 62772, 38596]",none,none,5,1,1,4.0425272,4.608339,0.999456,34.645757,34.647089
audioseal,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,16000,"[5923, 19839, 16999, 62772, 38596]",opus_64k,Opus 64 kbps,5,1,1,3.99773026,4.605097,0.999216,30.469358,30.390581
audioseal,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,16000,"[48706, 39269, 14665, 38332, 3923]",mp3_128k,MP3 128 kbps,5,1,1,2.38846159,4.49485,0.999446,30.756671,24.772652
audioseal,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,16000,"[48706, 39269, 14665, 38332, 3923]",none,none,5,1,1,2.67250443,4.59962,0.999453,35.554334,35.553649
audioseal,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,16000,"[48706, 39269, 14665, 38332, 3923]",opus_64k,Opus 64 kbps,5,1,1,2.14700985,4.590739,0.999218,30.49057,30.36071
audioseal,5,159,english:1069,1,dataset/collusion_300/english/1069/english_1069_01.wav,16000,"[16477, 47108, 23196, 17130, 22190]",mp3_128k,MP3 128 kbps,5,1,1,1.63464689,4.24077,0.999734,18.491235,17.871165
