model,K,spk,local_t,gi,target,method,target_top1,N_registry,target_margin
wmcodec,3,chinese:SSB0016,0,12,32317,tct,0,1024,-38.29455735
wmcodec,3,chinese:SSB0016,0,12,64960,mean,0,1024,-38.53693259
wmcodec,3,chinese:SSB0016,0,12,64960,tct,0,1024,-46.08523439
wmcodec,3,chinese:SSB0016,0,12,35841,mean,0,1024,-52.17676604
wmcodec,3,chinese:SSB0016,0,12,35841,tct,0,1024,-53.03542466
wmcodec,3,chinese:SSB0016,0,12,25623,mean,0,1024,-34.83726180
wmcodec,3,chinese:SSB0016,0,12,25623,tct,0,1024,-37.58214659
wmcodec,3,chinese:SSB0016,0,12,45427,mean,0,1024,-34.53924010
wmcodec,3,chinese:SSB0016,0,12,45427,tct,0,1024,-31.22325087
wmcodec,3,chinese:SSB0016,0,12,55408,mean,0,1024,-29.91193431
wmcodec,3,chinese:SSB0016,0,12,55408,tct,0,1024,-41.15520525
wmcodec,3,chinese:SSB0016,0,12,34719,mean,0,1024,-49.25039446
wmcodec,3,chinese:SSB0016,0,12,34719,tct,0,1024,-52.12643523
wmcodec,3,chinese:SSB0016,1,13,18545,mean,0,1024,-44.27815095
wmcodec,3,chinese:SSB0016,1,13,18545,tct,0,1024,-45.38564754
wmcodec,3,chinese:SSB0016,1,13,62841,mean,0,1024,-47.35542485
wmcodec,3,chinese:SSB0016,1,13,62841,tct,0,1024,-71.36023632
wmcodec,3,chinese:SSB0016,1,13,11349,mean,0,1024,-72.97761479
wmcodec,3,chinese:SSB0016,1,13,11349,tct,0,1024,-59.44225616
wmcodec,3,chinese:SSB0016,1,13,49184,mean,0,1024,-51.20318165
wmcodec,3,chinese:SSB0016,1,13,49184,tct,0,1024,-60.58473200
wmcodec,3,chinese:SSB0016,1,13,51356,mean,0,1024,-58.03821793
wmcodec,3,chinese:SSB0016,1,13,51356,tct,0,1024,-61.12531606
wmcodec,3,chinese:SSB0016,1,13,7519,mean,0,1024,-47.41185895
wmcodec,3,chinese:SSB0016,1,13,7519,tct,0,1024,-31.18437036
wmcodec,3,chinese:SSB0016,1,13,49836,mean,0,1024,-59.13486996
wmcodec,3,chinese:SSB0016,1,13,49836,tct,0,1024,-64.21075249
wmcodec,3,chinese:SSB0016,1,13,57775,mean,0,1024,-54.16898671
wmcodec,3,chinese:SSB0016,1,13,57775,tct,0,1024,-51.09357637
wmcodec,3,chinese:SSB0016,1,13,9944,mean,0,1024,-72.26687566
wmcodec,3,chinese:SSB0016,1,13,9944,tct,0,1024,-66.75437911
wmcodec,3,chinese:SSB0016,1,13,36932,mean,0,1024,-44.99460355
wmcodec,3,chinese:SSB0016,1,13,36932,tct,0,1024,-19.03260847
wmcodec,3,chinese:SSB0016,2,14,11304,mean,0,1024,-32.99024427
wmcodec,3,chinese:SSB0016,2,14,11304,tct,0,1024,-33.51273413
wmcodec,3,chinese:SSB0016,2,14,13072,mean,0,1024,-66.94865668
wmcodec,3,chinese:SSB0016,2,14,13072,tct,0,1024,-66.51473783
wmcodec,3,chinese:SSB0016,2,14,31480,mean,0,1024,-30.15011239
wmcodec,3,chinese:SSB0016,2,14,31480,tct,0,1024,-27.11394590
wmcodec,3,chinese:SSB0016,2,14,39998,mean,0,1024,-42.51682603
wmcodec,3,chinese:SSB0016,2,14,39998,tct,0,1024,-44.73630574
wmcodec,3,chinese:SSB0016,2,14,31689,mean,0,1024,-44.33107781
wmcodec,3,chinese:SSB0016,2,14,31689,tct,0,1024,-48.34322604
wmcodec,3,chinese:SSB0016,2,14,65396,mean,0,1024,-58.61796343
wmcodec,3,chinese:SSB0016,2,14,65396,tct,0,1024,-55.72874642
wmcodec,3,chinese:SSB0016,2,14,5890,mean,0,1024,-50.78581107
wmcodec,3,chinese:SSB0016,2,14,5890,tct,0,1024,-55.57268976
wmcodec,3,chinese:SSB0016,2,14,27029,mean,0,1024,-58.81041396
wmcodec,3,chinese:SSB0016,2,14,27029,tct,0,1024,-58.02972346
wmcodec,3,chinese:SSB0016,2,14,933,mean,0,1024,-57.10742342
wmcodec,3,chinese:SSB0016,2,14,933,tct,0,1024,-68.79434710
wmcodec,3,chinese:SSB0016,2,14,10332,mean,0,1024,-55.55494082
wmcodec,3,chinese:SSB0016,2,14,10332,tct,0,1024,-55.55494082
