model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
voicemark,5,chinese:SSB0018,1,16,dm,1,0.6242,-22.1711,-22.1314,4.0233,0.9774,16.39,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,tct,0,0.6322,-0.3717,1.2595,3.8300,0.9731,15.51,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,payload_farthest,1,0.6368,-4.5827,-4.2893,3.9888,0.9815,17.53,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,2,17,single_copy,0,0.5722,-0.0007,8.2221,4.6439,1.0000,146.26,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,mean,1,0.6002,-30.0671,-29.2624,4.3261,0.9819,16.47,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,rp,1,0.5827,-22.6663,-22.4382,3.9977,0.9663,13.64,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,random_dirichlet,1,0.5664,-25.8550,-25.7971,4.3580,0.9825,16.96,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,eep,1,0.5827,-22.6663,-22.4382,3.9977,0.9663,13.64,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,fwp,1,0.6387,-36.2996,-36.1647,4.0085,0.9678,13.63,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,dm,1,0.5925,-33.1644,-32.5606,4.2200,0.9780,15.69,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,tct,1,0.6156,-31.1156,-30.6854,4.2298,0.9769,15.65,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0018,2,17,payload_farthest,1,0.5477,-27.3411,-27.2647,4.3953,0.9900,18.10,0.2618,-0.3799,-30.6854,-30.6173
voicemark,5,chinese:SSB0033,0,18,single_copy,0,0.6828,-0.0018,6.4781,4.6439,1.0000,148.93,0.4737,-0.6471,-9.0984,-9.0965
voicemark,5,chinese:SSB0033,0,18,mean,1,0.6895,-19.2042,-19.1764,4.3017,0.9805,21.05,0.4737,-0.6471,-9.0984,-9.0965
voicemark,5,chinese:SSB0033,0,18,rp,1,0.6795,-17.6777,-17.5226,4.4384,0.9885,22.73,0.4737,-0.6471,-9.0984,-9.0965
voicemark,5,chinese:SSB0033,0,18,random_dirichlet,1,0.6871,-5.3746,-5.0668,4.4441,0.9889,22.49,0.4737,-0.6471,-9.0984,-9.0965
voicemark,5,chinese:SSB0033,0,18,eep,1,0.6948,-6.7946,-6.3070,4.4206,0.9850,23.28,0.4737,-0.6471,-9.0984,-9.0965
