model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,8,chinese:SSB0016,0,12,tct,1,,-2.8958,-2.8083,4.0128,0.9778,14.04,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,payload_farthest,1,,-26.1949,-25.0175,3.9401,0.9746,12.92,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,1,13,single_copy,1,,-3.3014,-3.2342,4.6439,1.0000,132.78,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,mean,1,,-16.4896,-14.7049,4.1015,0.9811,15.30,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,rp,1,,-3.0038,-1.8870,3.7637,0.9716,12.43,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,random_dirichlet,1,,-11.1003,-8.6925,3.9684,0.9772,14.06,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,eep,1,,-17.0332,-16.2925,3.9124,0.9751,13.22,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,fwp,1,,-17.0332,-16.2925,3.9124,0.9751,13.22,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,dm,1,,-16.6918,-15.2648,4.0317,0.9794,14.77,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,tct,1,,-13.7316,-12.3905,3.9362,0.9757,13.24,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,1,13,payload_farthest,1,,-24.4679,-22.6856,4.3073,0.9892,17.51,-0.0104,0.7436,-12.3905,-12.3905
wmcodec,8,chinese:SSB0016,2,14,single_copy,0,,-0.3528,1.4590,4.6439,1.0000,133.10,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,mean,1,,-18.4462,-17.6386,4.2929,0.9844,15.46,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,rp,1,,-30.2121,-29.9639,4.0635,0.9776,13.34,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,random_dirichlet,1,,-23.8552,-23.6728,4.0943,0.9795,13.60,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,eep,1,,-21.0048,-20.3991,4.1046,0.9760,12.87,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,fwp,1,,-30.2121,-29.9639,4.0635,0.9776,13.34,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,dm,1,,-23.8952,-23.1371,4.2275,0.9817,14.75,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,tct,1,,-17.7141,-16.3175,4.1725,0.9842,15.31,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0016,2,14,payload_farthest,1,,-26.8450,-26.6467,4.3607,0.9894,17.45,-0.1928,0.1821,-16.3175,-16.3178
wmcodec,8,chinese:SSB0018,0,15,single_copy,1,,-7.6713,-7.6688,4.6439,1.0000,144.23,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,mean,1,,-9.3148,-8.7057,4.3964,0.9877,15.59,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,rp,1,,-14.2696,-12.9618,4.2222,0.9803,13.50,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,random_dirichlet,1,,-9.4793,-7.6037,4.3106,0.9852,14.32,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,eep,1,,-13.2949,-13.0329,4.1125,0.9806,12.24,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,fwp,1,,-20.4286,-18.9851,4.1713,0.9804,13.43,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,dm,1,,-17.2326,-17.0163,4.3115,0.9848,14.60,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,tct,1,,-22.3222,-21.2239,4.2970,0.9854,14.31,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,0,15,payload_farthest,1,,-16.0405,-15.2466,4.2064,0.9813,12.43,-0.1248,-0.2101,-21.2239,-21.2239
wmcodec,8,chinese:SSB0018,1,16,single_copy,1,,-4.7887,-4.6207,4.6439,1.0000,144.13,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,mean,1,,-10.8200,-10.0086,4.3242,0.9843,15.08,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,rp,1,,-32.5797,-32.5739,4.1329,0.9795,12.97,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,random_dirichlet,1,,-4.5441,-4.3140,4.2171,0.9811,13.78,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,eep,1,,-17.3172,-16.4484,4.4377,0.9893,17.03,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,fwp,1,,-17.6218,-17.0689,4.0774,0.9742,12.67,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,dm,1,,-12.9432,-12.6276,4.2872,0.9820,14.62,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,tct,1,,-19.0042,-18.9938,4.2943,0.9855,14.15,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,1,16,payload_farthest,1,,-16.7530,-16.5631,4.1858,0.9799,12.12,-0.1605,-0.2598,-18.9938,-18.9934
wmcodec,8,chinese:SSB0018,2,17,single_copy,0,,-0.0008,7.8601,4.6439,1.0000,144.16,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,mean,1,,-20.6440,-18.9536,4.3521,0.9844,12.63,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,rp,1,,-18.5707,-18.5246,4.1140,0.9807,10.27,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,random_dirichlet,0,,-0.3271,1.0088,4.2583,0.9802,10.74,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,eep,1,,-13.6511,-13.1492,4.1298,0.9759,9.65,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,fwp,1,,-6.8418,-5.4600,4.3978,0.9852,14.53,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,dm,1,,-16.1845,-14.3852,4.4189,0.9862,13.85,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,tct,1,,-8.7932,-8.5949,4.3436,0.9823,12.00,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0018,2,17,payload_farthest,1,,-34.6529,-34.2668,4.1259,0.9781,10.68,0.3333,0.6688,-8.5949,-8.5945
wmcodec,8,chinese:SSB0033,0,18,single_copy,1,,-8.1978,-8.1901,4.6439,1.0000,147.90,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,mean,1,,-21.0473,-20.4573,4.3343,0.9881,19.57,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,rp,1,,-29.0321,-29.0008,4.1151,0.9810,16.48,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,random_dirichlet,1,,-15.0095,-14.1028,4.3382,0.9879,19.60,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,eep,1,,-12.1049,-10.3614,4.3973,0.9913,21.43,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,fwp,1,,-28.2508,-26.7435,4.1421,0.9816,17.30,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,dm,1,,-21.0580,-20.0825,4.3265,0.9878,19.51,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,tct,1,,-10.3005,-10.2951,4.2382,0.9859,17.99,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,0,18,payload_farthest,1,,-18.4614,-18.4067,4.4457,0.9928,22.49,-0.0028,-0.5147,-10.2951,-10.2953
wmcodec,8,chinese:SSB0033,1,19,single_copy,0,,-0.0003,9.2313,4.6439,1.0000,147.88,0.1141,-0.5915,-0.8253,-0.8251
wmcodec,8,chinese:SSB0033,1,19,mean,1,,-15.6822,-14.0513,4.3540,0.9864,19.56,0.1141,-0.5915,-0.8253,-0.8251
